customer_id,snapshot_date,dpd_bucket,outstanding_amount,income,region,product_type,contacts_last_7d,rpc_last_30d,promises_last_30d,payments_amount_last_30d,target_paid_30d
106685,2025-12-10,31-60,29546.38,115287.12,Moscow,credit_card,5,4,3,9493.03,1
106719,2025-12-10,61-90,98035.29,68040.39,Moscow,credit_card,2,0,0,16252.31,0
100146,2025-12-11,31-60,75735.53,31538.85,Siberia,credit_card,1,0,0,1745.91,0
100156,2025-12-11,31-60,78589.32,,SPB,cash_loan,1,1,0,138.91,0
100164,2025-12-11,31-60,98050.32,43047.79,Ural,installment,2,1,1,7668.62,0
100455,2025-12-11,31-60,21957.0,93058.85,Siberia,installment,4,4,2,5510.17,1
100457,2025-12-11,1-30,28342.1,54208.52,Ural,credit_card,5,5,4,11635.5,1
100552,2025-12-11,61-90,37349.6,,Siberia,credit_card,2,0,0,0.0,0
100652,2025-12-11,90+,32519.14,43540.91,Center,credit_card,5,2,2,3490.37,0
100654,2025-12-11,61-90,36762.37,62231.77,SPB,cash_loan,5,3,2,7475.41,1
100683,2025-12-11,31-60,56703.14,123535.42,Ural,micro_loan,3,0,0,2455.07,1
100775,2025-12-11,90+,87856.83,72141.34,Moscow,cash_loan,4,1,1,19156.25,0
100962,2025-12-11,1-30,35279.59,63181.76,South,credit_card,3,3,3,10717.16,1
101227,2025-12-11,90+,54518.34,40634.19,Ural,credit_card,5,0,0,0.0,0
101320,2025-12-11,1-30,8612.75,79447.35,SPB,credit_card,0,0,0,0.0,1
101545,2025-12-11,61-90,109801.53,32852.98,Center,cash_loan,2,3,3,29981.36,1
101598,2025-12-11,61-90,27398.44,106024.83,Center,credit_card,1,1,0,2313.3,1
101681,2025-12-11,1-30,53134.93,,Moscow,credit_card,2,0,0,0.0,0
101828,2025-12-11,1-30,36176.1,,SPB,installment,2,2,2,5605.27,1
101902,2025-12-11,1-30,46085.19,30364.75,South,credit_card,1,0,0,1131.88,0
101932,2025-12-11,31-60,45084.38,55622.71,Moscow,installment,1,1,1,2350.08,0
101974,2025-12-11,61-90,62424.41,62555.83,South,installment,4,2,1,9087.3,0
101984,2025-12-11,1-30,20506.82,76193.29,Siberia,cash_loan,2,1,0,2301.18,1
102003,2025-12-11,31-60,117394.63,89320.29,Center,cash_loan,2,1,0,12833.13,0
102377,2025-12-11,1-30,25292.31,42586.07,Center,credit_card,1,0,0,0.0,0
102602,2025-12-11,1-30,15022.1,106713.59,Center,credit_card,1,2,2,3413.8,1
102725,2025-12-11,31-60,72142.55,126606.69,Moscow,cash_loan,7,2,1,12292.48,1
102838,2025-12-11,61-90,170642.22,41430.44,SPB,credit_card,6,3,2,36462.4,1
102845,2025-12-11,31-60,33371.65,82799.91,Moscow,credit_card,1,1,0,2930.66,0
103029,2025-12-11,1-30,17832.65,57300.75,South,credit_card,0,1,0,0.0,1
103073,2025-12-11,1-30,47302.95,58285.01,SPB,micro_loan,1,2,0,6663.32,1
103143,2025-12-11,31-60,287593.4,54355.47,Center,credit_card,3,2,0,46403.04,0
103228,2025-12-11,1-30,41614.92,,Siberia,credit_card,2,0,0,0.0,1
103345,2025-12-11,31-60,23639.54,28679.07,South,micro_loan,5,0,0,1114.9,1
103622,2025-12-11,31-60,24588.55,64808.59,South,credit_card,2,0,0,990.63,0
103867,2025-12-11,31-60,89544.07,39745.31,Ural,installment,3,1,0,445.88,0
103945,2025-12-11,61-90,40371.72,50304.97,Siberia,micro_loan,3,1,0,674.77,0
103960,2025-12-11,31-60,27239.09,39277.41,Center,installment,1,1,1,4872.11,1
103974,2025-12-11,31-60,81320.64,81729.74,South,installment,4,3,1,13633.46,1
103990,2025-12-11,90+,73941.05,35554.65,Siberia,cash_loan,3,1,0,114.17,0
104051,2025-12-11,1-30,47494.98,128685.5,South,cash_loan,2,1,1,3713.45,1
104114,2025-12-11,1-30,42827.21,82401.39,Ural,credit_card,2,0,0,358.9,1
104388,2025-12-11,1-30,74469.35,61011.14,Center,installment,1,1,0,0.0,0
104710,2025-12-11,1-30,40176.67,48585.25,Moscow,micro_loan,3,3,2,7651.34,1
104711,2025-12-11,1-30,38810.87,32234.22,Siberia,credit_card,0,0,0,4564.99,0
104785,2025-12-11,31-60,85621.82,,Center,credit_card,4,3,0,8839.3,1
104944,2025-12-11,61-90,33653.51,50182.56,Center,credit_card,0,0,0,2709.39,0
104970,2025-12-11,90+,13965.19,44773.37,Center,installment,4,2,0,876.11,0
104986,2025-12-11,31-60,47258.83,114789.85,SPB,cash_loan,4,1,0,2467.74,0
104996,2025-12-11,90+,156750.01,57968.71,SPB,micro_loan,5,2,0,23150.89,1
105091,2025-12-11,1-30,28430.44,64482.36,Siberia,credit_card,1,2,1,3869.62,1
105523,2025-12-11,61-90,56034.86,42301.42,South,credit_card,4,1,0,0.0,0
105529,2025-12-11,31-60,36956.55,92297.77,Ural,installment,4,0,0,438.22,0
105730,2025-12-11,31-60,83878.02,93122.54,Center,cash_loan,1,0,0,1359.3,0
105783,2025-12-11,1-30,27864.49,,Moscow,credit_card,1,2,1,5555.66,1
105844,2025-12-11,1-30,16830.91,50932.71,Moscow,installment,0,0,0,649.56,0
105904,2025-12-11,1-30,43163.42,54138.17,Siberia,installment,2,2,0,5479.5,1
105944,2025-12-11,1-30,100351.83,40196.82,Center,credit_card,3,1,0,8417.83,1
106192,2025-12-11,90+,61063.84,49766.33,SPB,cash_loan,2,1,1,6453.05,0
106366,2025-12-11,1-30,44451.88,26604.01,Center,installment,0,0,0,0.0,1
106369,2025-12-11,61-90,73804.13,44657.42,SPB,installment,6,5,2,20467.65,1
106415,2025-12-11,31-60,52547.55,,South,cash_loan,3,2,1,8164.18,0
106519,2025-12-11,31-60,13500.01,100010.92,South,micro_loan,3,3,2,4824.13,1
106673,2025-12-11,1-30,22333.14,106860.25,Moscow,credit_card,0,0,0,1459.38,0
106746,2025-12-11,31-60,57479.3,64846.16,Center,installment,4,1,0,2705.6,0
100215,2025-12-12,31-60,22556.05,63867.42,Ural,installment,6,3,2,5387.37,0
100264,2025-12-12,1-30,48989.68,87650.07,South,cash_loan,2,0,0,4096.01,1
100272,2025-12-12,61-90,27105.73,65721.03,Ural,micro_loan,5,4,3,7556.21,1
100287,2025-12-12,31-60,67200.05,62499.57,Center,cash_loan,2,2,1,10375.96,1
100493,2025-12-12,61-90,100859.97,63388.4,South,cash_loan,4,2,1,15000.87,1
100571,2025-12-12,31-60,37664.4,31837.97,South,installment,3,1,0,0.0,1
100688,2025-12-12,31-60,22040.55,65894.18,Moscow,cash_loan,1,0,0,413.65,0
100704,2025-12-12,90+,105687.25,48998.11,Moscow,cash_loan,2,2,0,14638.31,0
100770,2025-12-12,1-30,61350.31,59108.56,Center,installment,1,2,2,15405.77,1
100822,2025-12-12,1-30,15367.14,,Ural,micro_loan,0,0,0,0.0,0
100964,2025-12-12,31-60,33820.51,43136.85,Siberia,cash_loan,2,1,0,181.79,0
101035,2025-12-12,1-30,38495.68,194575.15,Moscow,credit_card,0,1,1,1848.99,0
101048,2025-12-12,1-30,59163.16,86849.47,Ural,cash_loan,3,2,1,5780.93,1
101062,2025-12-12,90+,58168.18,80962.55,Siberia,cash_loan,1,1,0,2385.32,0
101078,2025-12-12,1-30,21904.05,57457.84,Siberia,credit_card,2,0,0,0.0,1
101269,2025-12-12,1-30,37517.81,48324.11,SPB,micro_loan,5,4,4,14639.27,1
101309,2025-12-12,1-30,50631.4,52317.88,Center,cash_loan,0,1,1,6880.32,0
102153,2025-12-12,1-30,77203.93,106331.05,Moscow,cash_loan,1,0,0,3184.36,0
102275,2025-12-12,1-30,22449.05,,South,credit_card,1,2,0,815.01,0
102400,2025-12-12,1-30,34352.33,76140.06,Ural,installment,3,2,1,5699.66,1
102493,2025-12-12,31-60,12934.67,128337.24,South,credit_card,2,1,0,344.66,0
102513,2025-12-12,31-60,38943.28,84437.1,Moscow,credit_card,0,0,0,4572.08,0
102536,2025-12-12,61-90,28652.56,76287.81,Moscow,credit_card,2,0,0,1916.64,1
102559,2025-12-12,31-60,42937.39,,South,installment,1,0,0,2672.64,0
102666,2025-12-12,61-90,27635.94,98259.39,Moscow,credit_card,1,0,0,0.0,1
102953,2025-12-12,61-90,72170.44,,South,cash_loan,0,0,0,3381.85,0
103044,2025-12-12,1-30,45141.58,141714.56,SPB,cash_loan,1,1,1,1942.6,0
103382,2025-12-12,61-90,48277.49,,Moscow,credit_card,4,3,1,7941.29,1
103395,2025-12-12,31-60,19329.53,171464.21,SPB,credit_card,2,1,1,1108.53,0
103519,2025-12-12,1-30,55909.59,48224.15,Center,cash_loan,1,1,0,190.96,0
103541,2025-12-12,1-30,25390.62,60226.97,South,credit_card,3,2,2,5702.77,1
103592,2025-12-12,1-30,45125.59,133635.99,Moscow,credit_card,2,1,1,563.86,1
103681,2025-12-12,1-30,57709.35,165898.26,SPB,cash_loan,0,0,0,13228.71,0
103719,2025-12-12,1-30,25286.78,72482.56,Center,credit_card,2,2,0,3048.07,1
103795,2025-12-12,1-30,74387.48,48632.77,Ural,cash_loan,2,2,0,10436.93,0
103868,2025-12-12,90+,109225.88,,Ural,cash_loan,2,1,1,6642.18,0
104193,2025-12-12,1-30,31595.51,52840.4,South,credit_card,1,1,1,4605.8,0
104437,2025-12-12,1-30,18406.91,60575.04,Moscow,credit_card,1,0,0,856.17,0
104543,2025-12-12,61-90,34592.21,38659.73,Siberia,installment,0,0,0,1199.97,0
104643,2025-12-12,1-30,36251.59,68602.28,Moscow,cash_loan,0,0,0,0.0,0
104871,2025-12-12,1-30,64910.92,55968.01,Ural,credit_card,1,1,2,14575.66,0
105490,2025-12-12,61-90,37524.66,42024.15,Ural,credit_card,5,2,1,4983.99,1
105492,2025-12-12,31-60,42268.05,45390.07,Center,installment,0,1,0,4433.84,0
105590,2025-12-12,31-60,98349.84,,Siberia,cash_loan,6,3,0,4851.21,0
105615,2025-12-12,61-90,71495.74,122092.65,Moscow,cash_loan,1,0,0,0.0,0
105620,2025-12-12,1-30,33987.6,69628.7,Center,installment,0,0,0,253.32,1
105632,2025-12-12,90+,174526.76,39267.85,Siberia,credit_card,3,2,2,45466.07,0
105706,2025-12-12,90+,30862.42,72519.96,Siberia,micro_loan,4,2,0,4954.14,0
105718,2025-12-12,31-60,25210.69,97599.97,South,credit_card,2,0,0,2532.14,1
105896,2025-12-12,1-30,21450.31,92344.04,Center,installment,2,2,1,1493.51,1
106087,2025-12-12,61-90,65233.85,30122.04,Center,credit_card,3,2,3,8501.05,1
106185,2025-12-12,1-30,54560.73,30393.86,Center,cash_loan,0,0,0,2568.52,0
106209,2025-12-12,61-90,21399.35,,SPB,micro_loan,8,3,2,5870.82,0
106211,2025-12-12,31-60,40922.05,47443.44,Ural,installment,1,1,1,7040.08,0
106239,2025-12-12,61-90,140854.56,,Ural,installment,6,3,1,9775.45,0
106392,2025-12-12,1-30,32541.28,44534.8,Center,credit_card,2,1,1,2667.85,0
106441,2025-12-12,31-60,69080.02,44965.16,Siberia,installment,2,2,0,3220.55,0
106517,2025-12-12,90+,90077.98,55071.83,SPB,credit_card,3,0,0,2052.74,0
106544,2025-12-12,61-90,59417.99,76169.95,South,installment,2,2,1,8014.15,0
106553,2025-12-12,61-90,36954.8,46130.93,Siberia,installment,2,3,3,12631.69,0
106624,2025-12-12,31-60,47350.63,69295.46,Siberia,cash_loan,0,1,0,5091.8,0
106687,2025-12-12,61-90,77948.74,40097.35,Center,credit_card,4,2,1,11669.87,1
106691,2025-12-12,1-30,37220.41,51315.46,South,installment,2,3,4,10203.41,1
100162,2025-12-13,61-90,25650.26,83775.49,Moscow,credit_card,2,0,0,1822.1,0
100827,2025-12-13,61-90,55796.96,67269.28,SPB,credit_card,2,0,0,1679.14,0
100911,2025-12-13,31-60,31792.94,57166.99,Ural,credit_card,3,2,0,4976.59,0
101027,2025-12-13,90+,96811.44,44160.8,Center,cash_loan,3,2,1,17100.07,0
101058,2025-12-13,61-90,76672.98,80722.67,Moscow,cash_loan,1,0,0,198.05,0
101353,2025-12-13,90+,49107.16,77336.28,Center,micro_loan,4,3,2,9452.77,0
101589,2025-12-13,61-90,69388.79,,Moscow,micro_loan,3,2,0,2394.44,0
101593,2025-12-13,31-60,22153.61,52177.78,Siberia,credit_card,3,1,0,1931.46,0
101660,2025-12-13,61-90,30974.16,26565.6,Center,installment,2,1,0,2417.57,0
101982,2025-12-13,61-90,53453.7,106668.68,Moscow,installment,3,1,1,1407.53,1
102028,2025-12-13,31-60,36173.58,62035.76,South,micro_loan,6,2,1,1973.43,0
102071,2025-12-13,1-30,24225.2,29710.8,Siberia,cash_loan,3,2,1,4159.56,0
102302,2025-12-13,1-30,26627.56,,Moscow,credit_card,1,1,0,29.57,0
102441,2025-12-13,61-90,92838.46,102113.61,South,installment,2,1,0,0.0,0
102669,2025-12-13,31-60,35874.39,77192.75,Siberia,installment,2,1,0,7788.84,0
102840,2025-12-13,31-60,8751.75,74019.26,Ural,micro_loan,4,0,0,68.59,0
103144,2025-12-13,61-90,18156.96,32414.07,Ural,credit_card,1,1,1,1979.94,0
103181,2025-12-13,61-90,139153.36,53030.14,South,cash_loan,4,4,4,54438.87,0
103217,2025-12-13,31-60,13713.34,,Siberia,credit_card,2,1,1,836.62,1
103384,2025-12-13,31-60,64290.05,109434.92,Moscow,credit_card,0,0,0,1093.32,0
103462,2025-12-13,1-30,37271.6,92236.19,Ural,installment,2,2,2,9072.72,0
103561,2025-12-13,1-30,71806.53,78764.29,South,cash_loan,0,0,0,6056.42,0
103684,2025-12-13,31-60,16564.3,,South,credit_card,3,2,1,2100.33,1
103695,2025-12-13,61-90,18733.82,58959.32,Siberia,installment,2,0,0,2758.82,0
103783,2025-12-13,61-90,17594.34,28285.34,Ural,cash_loan,6,2,1,1586.78,0
103837,2025-12-13,31-60,131580.56,,Moscow,cash_loan,3,3,2,31788.83,0
103882,2025-12-13,1-30,41944.41,,Ural,installment,2,2,2,3056.19,0
104289,2025-12-13,61-90,37453.23,51424.73,Moscow,credit_card,1,0,0,0.0,0
104319,2025-12-13,31-60,18762.95,75857.5,SPB,micro_loan,2,1,1,982.57,0
104532,2025-12-13,31-60,67360.62,77090.39,Ural,cash_loan,2,3,1,15735.7,0
104551,2025-12-13,31-60,54319.07,51276.6,Center,credit_card,1,1,0,6359.35,1
104552,2025-12-13,31-60,34270.97,46573.76,Center,credit_card,1,0,0,2073.83,1
104830,2025-12-13,1-30,41037.93,96345.55,Moscow,credit_card,3,1,1,5397.25,1
105017,2025-12-13,61-90,64868.39,63600.8,Siberia,cash_loan,0,1,0,10153.1,0
105251,2025-12-13,31-60,25549.88,123265.92,SPB,credit_card,0,0,0,2184.94,1
105388,2025-12-13,61-90,139860.07,86418.44,Siberia,cash_loan,1,1,1,16327.63,0
105821,2025-12-13,1-30,29670.43,53679.48,Moscow,credit_card,2,2,2,6241.26,1
106092,2025-12-13,1-30,36351.31,47687.3,SPB,credit_card,2,2,1,5036.61,1
106154,2025-12-13,61-90,26500.1,59256.13,Ural,installment,2,0,0,870.03,0
106374,2025-12-13,61-90,273369.24,69046.87,Center,cash_loan,3,1,0,3236.01,0
106476,2025-12-13,61-90,75548.15,100947.71,Ural,cash_loan,1,0,0,2831.13,1
100012,2025-12-14,31-60,17319.57,66202.06,Center,credit_card,2,0,0,251.36,0
100132,2025-12-14,31-60,25439.69,87345.52,Center,credit_card,3,2,1,4680.68,0
100139,2025-12-14,61-90,37640.71,85905.37,SPB,cash_loan,5,4,3,10509.55,1
100292,2025-12-14,1-30,34284.9,,Center,credit_card,1,1,0,1354.38,1
100353,2025-12-14,1-30,23770.88,114694.01,SPB,installment,3,1,0,1406.79,1
100354,2025-12-14,31-60,46470.01,56089.09,Ural,credit_card,1,1,2,9712.5,1
100420,2025-12-14,1-30,54293.25,135924.57,Moscow,cash_loan,3,4,2,13039.85,0
100531,2025-12-14,1-30,30452.67,60022.79,Ural,installment,3,3,2,8612.74,1
100653,2025-12-14,90+,51650.12,62602.78,SPB,credit_card,3,3,0,10478.4,0
100678,2025-12-14,90+,63728.15,47995.11,South,installment,4,2,1,6863.17,0
100806,2025-12-14,1-30,16351.89,62883.4,Center,micro_loan,3,2,0,1172.91,0
100985,2025-12-14,1-30,25766.66,75751.6,SPB,cash_loan,0,1,0,3130.11,0
101016,2025-12-14,1-30,46741.41,50628.24,Ural,cash_loan,1,0,0,869.2,1
101025,2025-12-14,61-90,81904.92,81193.34,Center,cash_loan,4,1,0,0.0,0
101064,2025-12-14,1-30,47603.18,43895.82,Center,credit_card,0,0,1,1152.85,1
101083,2025-12-14,31-60,45033.03,66396.63,South,installment,3,1,0,1725.55,0
101096,2025-12-14,1-30,42808.49,55363.85,Ural,credit_card,0,0,0,0.0,0
101124,2025-12-14,31-60,17780.57,57827.63,South,cash_loan,2,2,2,3871.27,1
101229,2025-12-14,1-30,43190.88,57125.94,Ural,cash_loan,3,3,1,3485.72,1
101479,2025-12-14,1-30,89987.13,27926.35,Ural,installment,1,0,1,8430.19,0
101522,2025-12-14,1-30,19942.95,48767.26,South,installment,0,1,1,2053.36,1
101564,2025-12-14,1-30,26284.38,,Moscow,micro_loan,1,1,0,1903.85,0
101582,2025-12-14,90+,118659.7,,Center,credit_card,1,1,1,2727.54,1
101641,2025-12-14,1-30,34924.35,63515.32,SPB,credit_card,3,3,3,6718.38,1
101648,2025-12-14,1-30,30252.14,91351.65,Moscow,credit_card,2,1,0,4509.35,0
101821,2025-12-14,1-30,25061.39,32193.68,South,credit_card,2,2,1,3086.89,0
101949,2025-12-14,31-60,55338.1,26954.22,Ural,credit_card,2,1,1,6446.76,0
102029,2025-12-14,1-30,73226.62,61625.76,Siberia,credit_card,2,3,2,17453.03,1
102191,2025-12-14,31-60,93410.69,50317.08,Siberia,installment,3,1,2,10212.1,0
102228,2025-12-14,1-30,30275.27,47360.66,Siberia,credit_card,2,0,0,747.78,0
102480,2025-12-14,1-30,72451.85,81833.19,Ural,cash_loan,0,1,0,147.24,0
102540,2025-12-14,31-60,187590.02,85493.81,South,cash_loan,1,1,0,11294.19,0
102600,2025-12-14,90+,102427.45,81382.49,Moscow,cash_loan,3,1,1,9082.67,0
102639,2025-12-14,1-30,48589.15,154436.87,SPB,installment,1,1,0,3871.02,1
102759,2025-12-14,31-60,55962.53,52319.26,Center,installment,1,1,0,2808.86,1
102853,2025-12-14,31-60,27524.06,82515.53,Moscow,cash_loan,4,1,1,2598.92,1
103197,2025-12-14,1-30,22355.09,44403.86,Moscow,installment,1,1,0,0.0,0
103247,2025-12-14,1-30,107342.31,71206.29,South,micro_loan,1,2,1,15269.92,1
103572,2025-12-14,1-30,56949.19,75179.12,Siberia,cash_loan,3,2,2,9555.6,1
103581,2025-12-14,1-30,86230.96,82130.92,Moscow,cash_loan,0,1,0,0.0,0
103675,2025-12-14,61-90,83444.07,36250.63,Center,cash_loan,2,0,0,507.84,0
103802,2025-12-14,31-60,18544.98,82904.33,SPB,cash_loan,0,0,0,586.69,1
104052,2025-12-14,61-90,134066.67,,South,installment,3,0,0,5563.91,0
104086,2025-12-14,90+,187877.38,92263.09,Siberia,installment,4,1,0,32883.73,0
104169,2025-12-14,61-90,240045.15,,Center,cash_loan,2,1,1,40491.68,0
104398,2025-12-14,1-30,41905.19,81997.23,Moscow,credit_card,1,1,0,566.67,1
104406,2025-12-14,31-60,103696.86,78739.28,SPB,cash_loan,3,3,1,23841.87,0
104479,2025-12-14,31-60,37581.23,146939.07,Moscow,cash_loan,1,2,0,4167.13,1
104680,2025-12-14,61-90,33767.22,114101.37,Ural,credit_card,6,2,2,7108.07,0
104683,2025-12-14,31-60,62114.17,50942.58,Center,micro_loan,1,2,2,16845.44,0
104807,2025-12-14,90+,123077.41,110380.11,Moscow,credit_card,4,2,0,7872.07,0
104836,2025-12-14,31-60,161831.47,96281.45,SPB,cash_loan,1,2,1,16032.18,0
104948,2025-12-14,1-30,34005.92,71144.36,Moscow,installment,0,1,0,0.0,1
105005,2025-12-14,1-30,123897.48,65948.12,Siberia,cash_loan,0,0,0,9462.17,0
105095,2025-12-14,31-60,70206.24,114032.62,SPB,installment,3,1,1,5974.12,1
105106,2025-12-14,1-30,34156.21,55283.7,Moscow,credit_card,1,0,0,1461.89,1
105206,2025-12-14,31-60,52825.53,48578.31,SPB,credit_card,0,0,0,1454.45,0
105283,2025-12-14,1-30,76644.78,54743.24,South,cash_loan,0,1,0,9339.27,0
105323,2025-12-14,1-30,14266.54,41688.89,South,credit_card,0,0,0,0.0,1
105420,2025-12-14,31-60,109454.04,76661.49,Center,cash_loan,1,0,0,1554.02,0
105511,2025-12-14,1-30,37480.77,,Moscow,installment,2,1,0,0.0,0
105772,2025-12-14,31-60,65933.35,50965.8,Moscow,credit_card,0,0,0,3211.19,0
105816,2025-12-14,1-30,24707.63,56894.93,Siberia,credit_card,1,0,0,569.08,0
105888,2025-12-14,61-90,35278.88,42280.94,South,cash_loan,6,2,0,2047.31,0
106183,2025-12-14,61-90,23100.42,67264.01,Siberia,installment,1,0,0,0.0,1
106347,2025-12-14,1-30,23535.73,80098.47,Siberia,installment,2,1,1,3154.18,1
106372,2025-12-14,61-90,36876.51,48995.2,Moscow,credit_card,3,2,0,3647.85,0
106387,2025-12-14,1-30,87190.91,82988.72,Center,cash_loan,3,2,1,9860.61,1
106467,2025-12-14,31-60,49903.54,58642.08,Moscow,installment,2,3,2,12800.04,1
106711,2025-12-14,1-30,36789.63,80741.95,Ural,credit_card,1,1,0,172.39,0
100079,2025-12-15,1-30,13633.47,70496.44,Moscow,micro_loan,2,0,0,897.76,0
100346,2025-12-15,1-30,39272.01,48667.54,Center,cash_loan,0,1,0,2458.5,0
100381,2025-12-15,31-60,44679.62,100799.26,Center,cash_loan,4,2,1,3517.54,0
100582,2025-12-15,1-30,55892.61,69133.76,Moscow,cash_loan,0,0,0,119.23,1
100809,2025-12-15,1-30,21531.89,121162.68,Moscow,cash_loan,2,1,1,3521.24,1
100871,2025-12-15,61-90,20186.92,106860.94,South,credit_card,3,0,0,497.28,0
101437,2025-12-15,1-30,50085.25,42483.54,Center,micro_loan,4,3,1,8881.35,1
101559,2025-12-15,61-90,24032.32,69054.0,Center,installment,2,1,0,1767.53,0
101945,2025-12-15,61-90,46897.3,150422.12,Moscow,credit_card,3,2,0,6725.62,0
101947,2025-12-15,31-60,47668.64,74943.15,South,installment,3,1,0,0.0,0
102491,2025-12-15,1-30,56478.78,111259.4,Moscow,cash_loan,2,1,0,2323.7,1
102522,2025-12-15,1-30,56632.18,64590.9,SPB,cash_loan,3,0,0,2652.67,0
102749,2025-12-15,61-90,113551.25,,Moscow,installment,3,2,1,18438.15,0
102847,2025-12-15,1-30,161461.2,76952.17,Moscow,cash_loan,0,0,1,14856.2,0
102869,2025-12-15,31-60,35222.66,111810.94,SPB,credit_card,2,1,0,0.0,0
102971,2025-12-15,1-30,46869.56,73887.83,South,cash_loan,0,0,0,0.0,0
103072,2025-12-15,31-60,16901.79,52957.54,South,micro_loan,0,1,2,3051.2,0
103235,2025-12-15,61-90,35592.95,81080.58,Moscow,installment,1,1,0,2057.08,0
103496,2025-12-15,1-30,51437.24,69401.09,Moscow,cash_loan,3,2,1,7804.47,0
103573,2025-12-15,1-30,15421.12,65723.83,Center,micro_loan,0,0,0,322.74,0
103702,2025-12-15,31-60,73429.69,74885.09,Siberia,installment,3,2,0,5984.19,0
103741,2025-12-15,1-30,61936.29,142191.13,Moscow,cash_loan,1,1,0,531.88,0
103904,2025-12-15,90+,34909.06,45580.01,Siberia,credit_card,3,0,0,913.62,1
104031,2025-12-15,1-30,58313.71,76310.96,Ural,credit_card,2,2,1,10008.0,1
104036,2025-12-15,1-30,21014.14,43006.24,Moscow,installment,2,1,1,665.7,0
104139,2025-12-15,31-60,66056.09,56419.99,Siberia,cash_loan,1,0,0,305.01,0
104387,2025-12-15,61-90,28819.22,,Center,cash_loan,0,0,0,1040.98,0
104630,2025-12-15,1-30,61289.38,100131.76,SPB,installment,0,0,0,68.34,0
104660,2025-12-15,1-30,19832.74,101884.07,Moscow,installment,1,2,1,3334.04,0
104714,2025-12-15,90+,53153.68,60611.08,Ural,credit_card,5,0,0,4374.65,1
104837,2025-12-15,1-30,67637.44,120624.44,Ural,cash_loan,2,1,1,0.0,1
104956,2025-12-15,61-90,24565.45,94610.55,SPB,credit_card,5,1,0,135.03,1
105104,2025-12-15,90+,44308.19,94722.28,Center,credit_card,3,1,0,6891.51,0
105119,2025-12-15,90+,46165.22,39549.27,Center,installment,5,4,3,13116.96,1
105257,2025-12-15,31-60,85630.77,79750.16,Center,cash_loan,2,1,0,1541.14,0
105396,2025-12-15,90+,53935.5,56957.23,Ural,credit_card,3,0,0,106.23,0
105410,2025-12-15,1-30,67612.0,97360.14,SPB,cash_loan,3,1,1,4114.4,0
105519,2025-12-15,61-90,126248.83,77310.47,SPB,cash_loan,2,2,1,19945.88,1
105536,2025-12-15,61-90,70514.48,59745.36,Moscow,cash_loan,3,2,2,17103.11,1
105725,2025-12-15,90+,28533.86,54496.48,Center,installment,4,0,0,1299.31,0
105755,2025-12-15,90+,57568.38,96172.36,Ural,installment,2,1,0,4000.98,0
105812,2025-12-15,1-30,66696.82,53176.53,Center,cash_loan,0,1,0,0.0,0
105852,2025-12-15,1-30,20047.12,91936.59,Moscow,credit_card,1,1,0,1170.42,0
106320,2025-12-15,31-60,43372.85,78711.31,Center,micro_loan,2,0,0,0.0,1
106409,2025-12-15,1-30,84626.56,36111.54,Siberia,cash_loan,2,2,1,995.41,0
106513,2025-12-15,1-30,22459.51,57364.21,Moscow,installment,2,2,1,5441.33,1
106580,2025-12-15,1-30,42303.08,62861.86,Ural,credit_card,3,0,0,2267.43,0
106616,2025-12-15,61-90,69074.54,49395.46,SPB,cash_loan,6,3,1,13441.06,1
106648,2025-12-15,1-30,15046.57,57962.08,South,credit_card,0,1,1,1406.82,0
100149,2025-12-16,61-90,87635.02,102348.07,Siberia,cash_loan,2,1,1,0.0,0
100356,2025-12-16,1-30,65146.94,,Center,cash_loan,0,0,0,788.96,1
100363,2025-12-16,31-60,66086.65,47869.22,Center,installment,3,2,1,7586.87,1
100603,2025-12-16,61-90,99668.54,91427.95,South,cash_loan,2,0,0,11173.32,0
100766,2025-12-16,90+,36761.31,44378.02,SPB,credit_card,4,2,0,3356.87,0
100769,2025-12-16,31-60,35668.4,35549.48,South,credit_card,1,0,0,0.0,0
100784,2025-12-16,1-30,97021.43,46461.11,SPB,cash_loan,0,1,0,425.41,0
101181,2025-12-16,90+,40082.35,53229.47,Siberia,installment,2,0,0,3113.81,1
101381,2025-12-16,31-60,72902.75,82855.55,South,cash_loan,0,0,0,0.0,0
101619,2025-12-16,31-60,50472.29,39659.77,Center,cash_loan,1,0,0,5560.78,0
101738,2025-12-16,31-60,61463.32,97158.46,SPB,installment,5,4,4,22660.11,1
101841,2025-12-16,31-60,48935.65,73047.85,Ural,credit_card,4,2,0,4512.49,0
101916,2025-12-16,61-90,31544.07,81723.59,Moscow,credit_card,0,0,0,0.0,0
102061,2025-12-16,90+,34773.69,43655.04,SPB,installment,3,0,0,3739.68,0
102262,2025-12-16,1-30,64027.11,66375.33,Center,cash_loan,1,2,1,5406.57,1
102409,2025-12-16,31-60,74852.48,111481.84,SPB,credit_card,1,2,1,0.0,0
102543,2025-12-16,31-60,31748.02,100341.41,South,cash_loan,1,1,1,2483.18,0
102621,2025-12-16,61-90,27409.13,45430.69,Center,credit_card,1,1,0,1028.46,0
102781,2025-12-16,31-60,30344.72,49151.94,Moscow,installment,0,1,0,2441.72,0
102938,2025-12-16,31-60,28915.23,31525.25,South,credit_card,1,1,0,4414.16,0
103124,2025-12-16,1-30,60269.79,,Moscow,credit_card,2,0,0,1840.42,0
