customer_id,snapshot_date,score,target_paid_30d,recovered_amount_30d,dpd_bucket,region,current_contact_flg
201902,2026-02-11,0.047494,0,0.0,90+,Siberia,0
201926,2026-02-11,0.658001,0,0.0,31-60,Siberia,0
201928,2026-02-11,0.470642,1,11877.37,1-30,Moscow,0
201983,2026-02-11,0.307044,0,0.0,1-30,Ural,0
201985,2026-02-11,0.684839,0,0.0,1-30,Moscow,0
202018,2026-02-11,0.125539,0,0.0,61-90,Ural,0
202068,2026-02-11,0.053293,0,0.0,61-90,South,0
202091,2026-02-11,0.090596,0,0.0,1-30,Siberia,0
202112,2026-02-11,0.477723,0,0.0,1-30,Siberia,0
202160,2026-02-11,0.892551,1,25459.61,31-60,Center,0
202180,2026-02-11,0.205134,0,0.0,1-30,Center,0
202223,2026-02-11,0.82879,0,0.0,31-60,Moscow,0
202254,2026-02-11,0.125105,0,0.0,31-60,Center,1
202288,2026-02-11,0.612864,1,5831.41,31-60,Moscow,0
202290,2026-02-11,0.395078,0,0.0,31-60,Siberia,0
202292,2026-02-11,0.256649,0,0.0,1-30,SPB,0
202310,2026-02-11,0.508346,0,0.0,1-30,Siberia,0
202316,2026-02-11,0.759309,1,7837.23,1-30,Center,0
202373,2026-02-11,0.390339,1,4724.38,31-60,Center,0
202396,2026-02-11,0.291037,0,0.0,61-90,Ural,1
202399,2026-02-11,0.244803,1,5173.37,1-30,Moscow,0
200012,2026-02-12,0.148768,0,0.0,90+,Moscow,1
200046,2026-02-12,0.121203,0,0.0,61-90,Moscow,0
200205,2026-02-12,0.123947,0,0.0,31-60,SPB,0
200210,2026-02-12,0.683409,1,21420.81,1-30,Center,0
200232,2026-02-12,0.183815,0,0.0,1-30,Moscow,0
200247,2026-02-12,0.24867,0,0.0,1-30,Center,0
200273,2026-02-12,0.034478,0,0.0,61-90,South,1
200294,2026-02-12,0.307213,0,0.0,1-30,Moscow,0
200362,2026-02-12,0.656707,0,0.0,31-60,Siberia,0
200387,2026-02-12,0.071383,0,0.0,1-30,Center,0
200404,2026-02-12,0.211204,0,0.0,90+,Ural,1
200412,2026-02-12,0.147556,1,8088.16,61-90,South,1
200425,2026-02-12,0.066862,0,0.0,61-90,South,1
200473,2026-02-12,0.382886,0,0.0,1-30,Siberia,0
200505,2026-02-12,0.747582,1,7662.43,1-30,Moscow,0
200508,2026-02-12,0.621652,1,24036.1,61-90,Center,1
200512,2026-02-12,0.120062,0,0.0,90+,Center,1
200560,2026-02-12,0.15828,1,11883.62,1-30,South,0
200578,2026-02-12,0.59969,1,7887.46,31-60,Ural,0
200589,2026-02-12,0.138625,1,6567.07,31-60,SPB,0
200604,2026-02-12,0.932379,1,20057.88,31-60,Siberia,0
200625,2026-02-12,0.050562,0,0.0,61-90,South,0
200628,2026-02-12,0.232132,0,0.0,31-60,Ural,1
200633,2026-02-12,0.346731,1,7275.2,1-30,Siberia,0
200658,2026-02-12,0.537784,1,41849.78,61-90,Siberia,1
200661,2026-02-12,0.156271,1,18339.64,61-90,Siberia,1
200686,2026-02-12,0.915491,1,22017.94,31-60,Moscow,0
200691,2026-02-12,0.559095,0,0.0,1-30,Center,0
200700,2026-02-12,0.426938,1,12031.56,90+,Moscow,1
200731,2026-02-12,0.481538,0,0.0,1-30,SPB,0
200778,2026-02-12,0.091605,0,0.0,90+,Siberia,1
200795,2026-02-12,0.117034,0,0.0,61-90,Ural,0
200845,2026-02-12,0.633212,1,11854.69,1-30,SPB,0
200918,2026-02-12,0.448195,0,0.0,31-60,Moscow,0
200928,2026-02-12,0.302568,0,0.0,1-30,Center,0
200946,2026-02-12,0.373075,1,10751.96,31-60,South,0
200968,2026-02-12,0.241093,0,0.0,1-30,Center,0
200975,2026-02-12,0.455762,0,0.0,1-30,Moscow,0
200989,2026-02-12,0.029025,0,0.0,61-90,Center,1
201005,2026-02-12,0.788212,1,11833.57,61-90,Siberia,0
201030,2026-02-12,0.377592,1,7411.27,1-30,Siberia,0
201076,2026-02-12,0.43065,1,13553.58,1-30,Ural,0
201088,2026-02-12,0.256004,0,0.0,1-30,Center,0
201104,2026-02-12,0.080825,0,0.0,90+,Moscow,1
201112,2026-02-12,0.577487,1,18073.89,90+,Ural,1
201138,2026-02-12,0.418502,0,0.0,61-90,SPB,0
201186,2026-02-12,0.919452,1,26267.54,1-30,Ural,0
201224,2026-02-12,0.239694,1,6311.42,61-90,Ural,1
201225,2026-02-12,0.103807,0,0.0,90+,South,1
201242,2026-02-12,0.493553,0,0.0,1-30,Ural,0
201281,2026-02-12,0.197677,0,0.0,1-30,Ural,0
201296,2026-02-12,0.025397,0,0.0,61-90,South,0
201305,2026-02-12,0.792268,0,0.0,1-30,Siberia,0
201327,2026-02-12,0.29953,0,0.0,1-30,SPB,0
201369,2026-02-12,0.08616,0,0.0,31-60,Moscow,0
201394,2026-02-12,0.159828,0,0.0,61-90,Moscow,0
201411,2026-02-12,0.044499,1,2866.94,61-90,Siberia,0
201413,2026-02-12,0.085142,0,0.0,31-60,Moscow,1
201423,2026-02-12,0.305606,0,0.0,90+,Center,0
201429,2026-02-12,0.498355,0,0.0,1-30,South,0
201434,2026-02-12,0.459887,1,7728.19,1-30,Ural,0
201439,2026-02-12,0.404221,0,0.0,1-30,Ural,0
201446,2026-02-12,0.378749,1,9944.22,31-60,Moscow,0
201458,2026-02-12,0.100438,0,0.0,90+,Moscow,1
201528,2026-02-12,0.089499,0,0.0,1-30,Siberia,0
201566,2026-02-12,0.391907,1,25582.7,61-90,SPB,1
201592,2026-02-12,0.215585,0,0.0,1-30,Moscow,0
201621,2026-02-12,0.378547,1,19976.51,61-90,Moscow,0
201623,2026-02-12,0.113591,1,20162.67,31-60,Moscow,0
201660,2026-02-12,0.090945,0,0.0,90+,SPB,1
201664,2026-02-12,0.115256,0,0.0,61-90,Moscow,1
201665,2026-02-12,0.260268,1,11096.33,90+,Center,0
201741,2026-02-12,0.194438,0,0.0,61-90,South,0
201770,2026-02-12,0.526012,0,0.0,61-90,SPB,0
201839,2026-02-12,0.279352,1,8760.89,1-30,Moscow,0
201848,2026-02-12,0.262118,1,15256.99,1-30,Siberia,0
201903,2026-02-12,0.90987,1,16530.81,1-30,Ural,0
201921,2026-02-12,0.078107,0,0.0,61-90,Siberia,0
201932,2026-02-12,0.453416,1,1317.58,1-30,Ural,0
201954,2026-02-12,0.651094,1,12536.78,61-90,Ural,0
201960,2026-02-12,0.077037,0,0.0,90+,Center,1
201986,2026-02-12,0.832524,1,18421.78,1-30,Siberia,0
201994,2026-02-12,0.284713,0,0.0,61-90,Ural,1
202017,2026-02-12,0.088953,0,0.0,1-30,South,0
202038,2026-02-12,0.221554,0,0.0,1-30,Center,0
202104,2026-02-12,0.13131,1,32133.81,90+,Center,1
202123,2026-02-12,0.135242,0,0.0,1-30,South,1
202133,2026-02-12,0.480281,0,0.0,31-60,Siberia,0
202181,2026-02-12,0.713565,1,36225.72,61-90,Ural,0
202257,2026-02-12,0.794217,1,6139.84,61-90,Moscow,0
202263,2026-02-12,0.2304,0,0.0,61-90,Siberia,0
202276,2026-02-12,0.311193,0,0.0,61-90,Center,1
202382,2026-02-12,0.51702,0,0.0,31-60,South,0
202398,2026-02-12,0.195588,1,32337.8,61-90,Moscow,1
200019,2026-02-13,0.331323,1,9433.94,1-30,Moscow,0
200071,2026-02-13,0.09006,0,0.0,61-90,Siberia,0
200072,2026-02-13,0.406885,1,6366.96,31-60,Ural,0
200106,2026-02-13,0.786592,1,4567.14,1-30,Center,0
200116,2026-02-13,0.050194,0,0.0,90+,Ural,1
200122,2026-02-13,0.146464,0,0.0,1-30,Ural,0
200177,2026-02-13,0.125244,0,0.0,90+,SPB,1
200187,2026-02-13,0.213442,1,11704.07,31-60,Siberia,0
200195,2026-02-13,0.559848,0,0.0,1-30,Ural,0
200213,2026-02-13,0.355463,0,0.0,1-30,Ural,0
200256,2026-02-13,0.117215,0,0.0,31-60,Center,0
200257,2026-02-13,0.119236,0,0.0,1-30,Siberia,0
200290,2026-02-13,0.267063,0,0.0,1-30,Ural,0
200302,2026-02-13,0.070313,0,0.0,90+,South,0
200311,2026-02-13,0.30786,0,0.0,1-30,Moscow,0
200316,2026-02-13,0.325649,0,0.0,1-30,South,0
200318,2026-02-13,0.429581,0,0.0,1-30,Siberia,0
200323,2026-02-13,0.196417,0,0.0,1-30,SPB,0
200341,2026-02-13,0.508447,1,30273.28,31-60,Moscow,0
200343,2026-02-13,0.132173,0,0.0,31-60,Siberia,0
200351,2026-02-13,0.109737,0,0.0,31-60,SPB,0
200382,2026-02-13,0.1398,0,0.0,31-60,Center,0
200401,2026-02-13,0.790079,1,34765.14,31-60,Moscow,0
200436,2026-02-13,0.31751,0,0.0,90+,Ural,0
200470,2026-02-13,0.034259,1,10612.84,61-90,Siberia,1
200491,2026-02-13,0.223403,0,0.0,61-90,Ural,0
200558,2026-02-13,0.403466,0,0.0,1-30,Center,0
200590,2026-02-13,0.099708,0,0.0,61-90,Ural,1
200601,2026-02-13,0.139653,0,0.0,61-90,Ural,1
200648,2026-02-13,0.159013,1,3309.49,31-60,Siberia,0
200693,2026-02-13,0.465478,1,2206.53,31-60,Ural,0
200756,2026-02-13,0.200238,1,6605.75,1-30,Siberia,0
200770,2026-02-13,0.163414,0,0.0,31-60,Siberia,0
200792,2026-02-13,0.910439,1,13269.63,31-60,Siberia,0
200802,2026-02-13,0.007892,0,0.0,90+,Siberia,1
200826,2026-02-13,0.092719,0,0.0,90+,Siberia,1
200852,2026-02-13,0.749396,0,0.0,61-90,South,1
200866,2026-02-13,0.522516,1,3592.83,61-90,Moscow,0
200913,2026-02-13,0.680048,1,29024.24,90+,Ural,1
200917,2026-02-13,0.070673,0,0.0,1-30,Moscow,0
200944,2026-02-13,0.896888,1,18093.99,1-30,Siberia,0
201013,2026-02-13,0.077102,0,0.0,90+,Ural,1
201015,2026-02-13,0.194462,0,0.0,31-60,Moscow,0
201065,2026-02-13,0.351798,1,6408.76,1-30,Center,0
201110,2026-02-13,0.230546,1,27303.33,90+,South,1
201171,2026-02-13,0.630279,1,15779.93,61-90,Moscow,0
201196,2026-02-13,0.463223,1,19104.73,61-90,South,0
201218,2026-02-13,0.069603,0,0.0,61-90,Ural,0
201317,2026-02-13,0.257391,0,0.0,31-60,Moscow,0
201347,2026-02-13,0.257485,0,0.0,61-90,Center,0
201356,2026-02-13,0.701447,1,5040.58,1-30,Ural,0
201358,2026-02-13,0.167254,1,1961.21,31-60,Center,0
201476,2026-02-13,0.450327,0,0.0,1-30,Moscow,0
201479,2026-02-13,0.775239,1,40931.29,1-30,Center,0
201481,2026-02-13,0.046963,0,0.0,90+,South,1
201540,2026-02-13,0.058419,0,0.0,61-90,Moscow,1
201543,2026-02-13,0.344195,1,16467.31,31-60,SPB,0
201564,2026-02-13,0.262662,0,0.0,1-30,South,0
201625,2026-02-13,0.358729,0,0.0,1-30,Ural,0
201631,2026-02-13,0.548277,1,13507.79,1-30,Moscow,0
201637,2026-02-13,0.768956,1,9886.63,31-60,Siberia,0
201645,2026-02-13,0.238675,0,0.0,31-60,Ural,0
201691,2026-02-13,0.111072,1,13316.09,1-30,Center,0
201702,2026-02-13,0.416324,0,0.0,1-30,Moscow,0
201720,2026-02-13,0.381463,0,0.0,1-30,Moscow,0
201743,2026-02-13,0.015292,0,0.0,90+,South,1
201775,2026-02-13,0.075283,0,0.0,61-90,Siberia,0
201883,2026-02-13,0.03024,0,0.0,61-90,South,1
201895,2026-02-13,0.20327,0,0.0,31-60,Moscow,0
201896,2026-02-13,0.506178,0,0.0,61-90,Moscow,0
201930,2026-02-13,0.046611,0,0.0,90+,Center,1
201957,2026-02-13,0.425502,1,1579.69,61-90,Siberia,0
201981,2026-02-13,0.09378,1,10643.03,1-30,SPB,0
201988,2026-02-13,0.100045,0,0.0,1-30,Center,0
202026,2026-02-13,0.169492,0,0.0,1-30,Siberia,0
202031,2026-02-13,0.47493,0,0.0,1-30,Center,0
202055,2026-02-13,0.034279,0,0.0,61-90,Moscow,1
202078,2026-02-13,0.758628,1,28337.79,90+,Moscow,1
202088,2026-02-13,0.523385,1,5681.17,1-30,Ural,0
202147,2026-02-13,0.025516,0,0.0,61-90,SPB,1
202279,2026-02-13,0.022734,0,0.0,61-90,Siberia,0
202343,2026-02-13,0.167954,1,40084.47,31-60,Moscow,1
200045,2026-02-14,0.068553,0,0.0,90+,Center,1
200059,2026-02-14,0.434697,1,18961.36,1-30,South,0
200073,2026-02-14,0.414747,0,0.0,1-30,SPB,0
200076,2026-02-14,0.248246,0,0.0,31-60,Siberia,0
200090,2026-02-14,0.172738,0,0.0,90+,South,1
200105,2026-02-14,0.096868,1,6848.41,90+,Moscow,1
200109,2026-02-14,0.899856,1,23414.46,1-30,Moscow,0
200127,2026-02-14,0.085957,0,0.0,61-90,Siberia,1
200154,2026-02-14,0.014601,0,0.0,90+,Center,1
200275,2026-02-14,0.107449,0,0.0,31-60,Siberia,0
200280,2026-02-14,0.387617,0,0.0,1-30,Center,0
200434,2026-02-14,0.194748,0,0.0,61-90,SPB,0
200459,2026-02-14,0.83456,0,0.0,1-30,South,0
200478,2026-02-14,0.100693,0,0.0,61-90,Moscow,1
200501,2026-02-14,0.183935,0,0.0,90+,SPB,0
200523,2026-02-14,0.468857,0,0.0,31-60,Moscow,0
200535,2026-02-14,0.052359,0,0.0,90+,South,1
200549,2026-02-14,0.182586,0,0.0,61-90,Moscow,0
200582,2026-02-14,0.711887,0,0.0,1-30,Moscow,0
200594,2026-02-14,0.34557,0,0.0,31-60,Siberia,0
200597,2026-02-14,0.107182,0,0.0,31-60,Center,0
200631,2026-02-14,0.110139,0,0.0,1-30,South,0
200652,2026-02-14,0.088371,0,0.0,61-90,South,0
200659,2026-02-14,0.043809,0,0.0,61-90,South,1
200680,2026-02-14,0.363248,0,0.0,1-30,Ural,0
200701,2026-02-14,0.239979,0,0.0,90+,South,1
200714,2026-02-14,0.023579,0,0.0,61-90,Moscow,1
200719,2026-02-14,0.135692,1,5613.05,1-30,Siberia,0
200722,2026-02-14,0.078573,0,0.0,90+,Moscow,1
200742,2026-02-14,0.393294,0,0.0,31-60,Ural,0
200769,2026-02-14,0.36942,0,0.0,1-30,Siberia,0
200810,2026-02-14,0.148106,1,2552.85,31-60,Siberia,0
200818,2026-02-14,0.088361,1,11438.3,61-90,Ural,1
200825,2026-02-14,0.461796,0,0.0,1-30,Moscow,0
200873,2026-02-14,0.926734,1,18435.1,31-60,SPB,0
200880,2026-02-14,0.342,0,0.0,31-60,Ural,0
200896,2026-02-14,0.098786,0,0.0,1-30,South,0
200922,2026-02-14,0.145522,0,0.0,1-30,South,0
200966,2026-02-14,0.805415,1,14027.83,1-30,South,0
200982,2026-02-14,0.185697,0,0.0,1-30,Moscow,0
201004,2026-02-14,0.737046,0,0.0,61-90,Siberia,0
201033,2026-02-14,0.149233,1,6805.93,61-90,Moscow,0
201041,2026-02-14,0.443135,1,10657.68,90+,Center,1
201057,2026-02-14,0.364774,0,0.0,61-90,Ural,0
201064,2026-02-14,0.083246,0,0.0,90+,Siberia,0
201106,2026-02-14,0.137077,0,0.0,31-60,Siberia,0
201177,2026-02-14,0.327273,0,0.0,61-90,Moscow,0
201290,2026-02-14,0.261439,0,0.0,90+,Ural,1
201302,2026-02-14,0.107214,1,4347.72,61-90,Moscow,0
201363,2026-02-14,0.362344,1,15558.93,31-60,Moscow,0
201391,2026-02-14,0.241811,0,0.0,90+,Moscow,1
201400,2026-02-14,0.233361,0,0.0,31-60,South,0
201418,2026-02-14,0.152295,0,0.0,31-60,Siberia,0
201482,2026-02-14,0.141361,0,0.0,1-30,Moscow,0
201487,2026-02-14,0.613599,1,18851.72,1-30,SPB,0
201531,2026-02-14,0.230067,1,12141.51,31-60,Center,0
201533,2026-02-14,0.021679,0,0.0,90+,Center,1
201539,2026-02-14,0.202348,0,0.0,1-30,Moscow,0
201571,2026-02-14,0.361016,0,0.0,1-30,Moscow,0
201609,2026-02-14,0.056247,0,0.0,1-30,South,0
201612,2026-02-14,0.361636,1,8514.54,31-60,Moscow,0
201676,2026-02-14,0.45887,1,8510.45,31-60,Moscow,0
201680,2026-02-14,0.081123,0,0.0,31-60,Siberia,0
201689,2026-02-14,0.200173,0,0.0,61-90,South,0
201714,2026-02-14,0.448422,0,0.0,1-30,Center,0
201752,2026-02-14,0.01864,0,0.0,61-90,South,1
201760,2026-02-14,0.380141,0,0.0,31-60,SPB,0
201789,2026-02-14,0.37195,0,0.0,61-90,Moscow,0
201807,2026-02-14,0.621882,0,0.0,1-30,Siberia,0
201816,2026-02-14,0.336377,0,0.0,31-60,Moscow,0
201819,2026-02-14,0.099542,0,0.0,1-30,Siberia,1
201878,2026-02-14,0.181816,0,0.0,61-90,Moscow,1
201908,2026-02-14,0.284279,0,0.0,61-90,SPB,0
201969,2026-02-14,0.629958,1,10288.09,61-90,Moscow,0
202007,2026-02-14,0.081776,0,0.0,31-60,Siberia,0
202015,2026-02-14,0.047567,0,0.0,61-90,South,1
202050,2026-02-14,0.675859,1,12907.67,1-30,Moscow,0
202051,2026-02-14,0.207474,0,0.0,31-60,Moscow,0
202099,2026-02-14,0.492275,1,8386.38,31-60,SPB,0
202120,2026-02-14,0.105642,0,0.0,90+,Moscow,1
202132,2026-02-14,0.587714,1,9615.24,1-30,Center,0
202136,2026-02-14,0.951145,1,26191.37,31-60,Siberia,0
202207,2026-02-14,0.63298,0,0.0,1-30,Moscow,0
202228,2026-02-14,0.094536,0,0.0,90+,SPB,0
202327,2026-02-14,0.213462,0,0.0,90+,Siberia,0
202374,2026-02-14,0.271189,0,0.0,31-60,Moscow,0
202389,2026-02-14,0.687971,1,47223.38,31-60,Moscow,1
200088,2026-02-15,0.160738,1,4420.38,61-90,Center,0
200115,2026-02-15,0.156363,1,21910.11,1-30,Siberia,0
200124,2026-02-15,0.653616,1,4408.3,1-30,Ural,0
200134,2026-02-15,0.511812,1,48104.91,31-60,Ural,1
200163,2026-02-15,0.709294,1,13475.5,31-60,South,0
200206,2026-02-15,0.237726,0,0.0,90+,Ural,1
200250,2026-02-15,0.154501,1,14891.13,61-90,Ural,0
200261,2026-02-15,0.066468,0,0.0,61-90,Siberia,0
200276,2026-02-15,0.147611,1,11347.22,31-60,Center,0
200277,2026-02-15,0.224755,0,0.0,1-30,South,0
200284,2026-02-15,0.078453,0,0.0,90+,Center,0
200295,2026-02-15,0.163254,0,0.0,90+,Moscow,1
200308,2026-02-15,0.183633,0,0.0,61-90,Moscow,0
200328,2026-02-15,0.38955,0,0.0,1-30,Moscow,0
200356,2026-02-15,0.312624,0,0.0,1-30,Moscow,0
200383,2026-02-15,0.261582,0,0.0,31-60,SPB,1
200392,2026-02-15,0.177841,0,0.0,1-30,Siberia,0
200415,2026-02-15,0.928997,1,12041.88,1-30,Center,0
200423,2026-02-15,0.749395,1,48613.61,31-60,Siberia,0
200460,2026-02-15,0.194017,1,16822.15,31-60,Ural,0
200483,2026-02-15,0.063566,0,0.0,61-90,South,0
200497,2026-02-15,0.124311,0,0.0,90+,Moscow,1
200570,2026-02-15,0.179372,0,0.0,31-60,Ural,0
200588,2026-02-15,0.244664,1,28822.91,90+,SPB,1
200602,2026-02-15,0.076206,0,0.0,61-90,South,1
200638,2026-02-15,0.090431,0,0.0,61-90,SPB,0
200645,2026-02-15,0.054276,1,3258.54,31-60,Siberia,0
200660,2026-02-15,0.198691,0,0.0,1-30,Ural,0
200704,2026-02-15,0.882484,1,5971.54,1-30,Siberia,0
200706,2026-02-15,0.19403,1,16757.2,1-30,Moscow,1
200715,2026-02-15,0.341485,0,0.0,61-90,Ural,1
200743,2026-02-15,0.263139,1,5645.52,1-30,SPB,0
200763,2026-02-15,0.122595,1,6977.23,31-60,Center,0
200793,2026-02-15,0.054968,0,0.0,90+,SPB,0
200800,2026-02-15,0.34549,0,0.0,61-90,Ural,0
200806,2026-02-15,0.046834,0,0.0,31-60,Center,1
200819,2026-02-15,0.564879,1,3185.85,1-30,Ural,0
200830,2026-02-15,0.103174,0,0.0,61-90,Ural,0
200851,2026-02-15,0.001771,0,0.0,31-60,Moscow,1
200855,2026-02-15,0.187474,1,13144.69,1-30,Center,1
200875,2026-02-15,0.466625,1,8454.61,1-30,Moscow,0
200883,2026-02-15,0.09228,1,18562.64,61-90,Ural,1
200894,2026-02-15,0.233372,0,0.0,90+,Center,0
200926,2026-02-15,0.620258,1,29174.76,90+,Ural,1
200937,2026-02-15,0.051335,0,0.0,31-60,SPB,0
201031,2026-02-15,0.324952,1,3952.89,31-60,Siberia,0
201049,2026-02-15,0.191455,0,0.0,1-30,South,0
201067,2026-02-15,0.216679,0,0.0,1-30,Moscow,0
201071,2026-02-15,0.67823,0,0.0,1-30,Ural,0
201155,2026-02-15,0.151888,1,2997.47,31-60,Center,0
201176,2026-02-15,0.148407,0,0.0,31-60,Ural,1
201180,2026-02-15,0.215669,0,0.0,61-90,Moscow,0
201199,2026-02-15,0.290038,0,0.0,31-60,Ural,0
201202,2026-02-15,0.164191,0,0.0,31-60,Ural,0
201205,2026-02-15,0.475475,0,0.0,31-60,SPB,1
201227,2026-02-15,0.220748,1,6384.41,61-90,South,0
201237,2026-02-15,0.168708,0,0.0,61-90,SPB,1
201260,2026-02-15,0.01303,0,0.0,90+,South,1
201304,2026-02-15,0.155021,0,0.0,90+,Ural,1
201326,2026-02-15,0.502107,1,4936.65,1-30,Center,0
201330,2026-02-15,0.047676,0,0.0,61-90,Center,1
201381,2026-02-15,0.633315,0,0.0,1-30,South,0
201395,2026-02-15,0.424366,0,0.0,1-30,South,0
201420,2026-02-15,0.355173,1,4500.63,1-30,Moscow,0
201442,2026-02-15,0.114193,0,0.0,61-90,Siberia,0
201495,2026-02-15,0.470376,1,4463.6,31-60,South,0
201541,2026-02-15,0.145355,0,0.0,31-60,Center,1
201583,2026-02-15,0.497835,0,0.0,31-60,Ural,1
201624,2026-02-15,0.09113,0,0.0,61-90,Center,0
201654,2026-02-15,0.849122,1,12758.89,31-60,SPB,0
201686,2026-02-15,0.687159,0,0.0,1-30,Moscow,0
201707,2026-02-15,0.219806,1,9163.59,90+,Moscow,1
201734,2026-02-15,0.205833,0,0.0,61-90,Siberia,0
201739,2026-02-15,0.375609,0,0.0,61-90,Moscow,0
201748,2026-02-15,0.384289,1,6033.76,31-60,Siberia,0
201815,2026-02-15,0.653393,0,0.0,31-60,Moscow,0
201853,2026-02-15,0.368982,0,0.0,31-60,Ural,0
201900,2026-02-15,0.137429,0,0.0,61-90,Siberia,1
201938,2026-02-15,0.063207,1,8685.9,90+,SPB,1
202059,2026-02-15,0.248189,0,0.0,61-90,Moscow,0
202079,2026-02-15,0.090948,0,0.0,90+,South,1
202192,2026-02-15,0.047491,0,0.0,61-90,South,0
202286,2026-02-15,0.392339,0,0.0,1-30,Moscow,0
202296,2026-02-15,0.016313,0,0.0,90+,Center,1
202301,2026-02-15,0.326227,0,0.0,1-30,Siberia,0
202319,2026-02-15,0.220672,0,0.0,1-30,Ural,0
202331,2026-02-15,0.214501,0,0.0,1-30,Center,0
202338,2026-02-15,0.536947,0,0.0,1-30,Moscow,0
202369,2026-02-15,0.077759,0,0.0,61-90,Siberia,0
202372,2026-02-15,0.111024,0,0.0,61-90,Center,0
202377,2026-02-15,0.10163,0,0.0,90+,SPB,1
200110,2026-02-16,0.056554,0,0.0,61-90,South,0
200175,2026-02-16,0.324975,1,15078.3,31-60,South,0
200199,2026-02-16,0.070725,0,0.0,90+,Siberia,0
200217,2026-02-16,0.484265,0,0.0,31-60,Moscow,0
200252,2026-02-16,0.656693,1,4480.34,31-60,Ural,0
200307,2026-02-16,0.079308,0,0.0,61-90,South,0
200335,2026-02-16,0.241582,0,0.0,1-30,Center,0
200344,2026-02-16,0.355745,0,0.0,1-30,Moscow,0
200347,2026-02-16,0.183446,0,0.0,1-30,Siberia,0
200440,2026-02-16,0.060319,1,2909.19,31-60,Ural,0
200455,2026-02-16,0.120727,0,0.0,31-60,SPB,0
200472,2026-02-16,0.399128,0,0.0,31-60,Moscow,0
200519,2026-02-16,0.011289,0,0.0,31-60,Siberia,1
200520,2026-02-16,0.529782,0,0.0,61-90,Moscow,1
200521,2026-02-16,0.502188,0,0.0,61-90,Ural,1
200525,2026-02-16,0.390726,0,0.0,1-30,Center,0
200538,2026-02-16,0.24436,0,0.0,31-60,Moscow,1
200614,2026-02-16,0.404711,1,6223.24,1-30,SPB,0
200646,2026-02-16,0.618335,1,67964.15,90+,South,1
200657,2026-02-16,0.046836,0,0.0,31-60,Center,0
200674,2026-02-16,0.208021,0,0.0,1-30,Siberia,0
200794,2026-02-16,0.151219,0,0.0,61-90,Center,0
200811,2026-02-16,0.231192,1,12074.13,61-90,Siberia,1
200840,2026-02-16,0.120051,1,5441.68,1-30,Moscow,0
200848,2026-02-16,0.275548,0,0.0,31-60,Moscow,0
200860,2026-02-16,0.270256,0,0.0,1-30,Ural,0
200905,2026-02-16,0.067897,0,0.0,61-90,Siberia,1
200979,2026-02-16,0.092161,1,16737.53,1-30,Siberia,0
201002,2026-02-16,0.126291,0,0.0,61-90,Center,0
201020,2026-02-16,0.699165,1,3914.67,1-30,Ural,0
201044,2026-02-16,0.546033,0,0.0,1-30,Moscow,0
201117,2026-02-16,0.623387,1,19223.32,61-90,Ural,0
201135,2026-02-16,0.387695,0,0.0,61-90,South,0
201139,2026-02-16,0.306725,0,0.0,1-30,SPB,0
201145,2026-02-16,0.360273,0,0.0,1-30,Center,0
201161,2026-02-16,0.09768,1,12727.27,1-30,SPB,0
201164,2026-02-16,0.198309,0,0.0,31-60,Moscow,0
201173,2026-02-16,0.657766,1,23165.68,1-30,SPB,0
201254,2026-02-16,0.251188,0,0.0,31-60,South,0
201262,2026-02-16,0.10483,0,0.0,61-90,Center,1
201294,2026-02-16,0.326666,1,35437.14,1-30,Ural,1
201342,2026-02-16,0.42142,1,1661.96,1-30,Ural,0
201359,2026-02-16,0.052737,0,0.0,90+,SPB,1
201361,2026-02-16,0.055404,0,0.0,61-90,Siberia,0
201402,2026-02-16,0.761796,1,2819.93,1-30,Siberia,0
201408,2026-02-16,0.641063,0,0.0,1-30,South,0
201430,2026-02-16,0.03898,1,15617.03,61-90,Center,0
201432,2026-02-16,0.842066,1,22441.13,31-60,South,0
201502,2026-02-16,0.319935,0,0.0,1-30,Moscow,0
201514,2026-02-16,0.653536,0,0.0,1-30,South,0
201523,2026-02-16,0.050363,0,0.0,90+,Moscow,1
201553,2026-02-16,0.066712,0,0.0,90+,Center,1
201666,2026-02-16,0.133672,1,6918.66,31-60,Siberia,0
201670,2026-02-16,0.37419,0,0.0,31-60,Moscow,0
201719,2026-02-16,0.20982,1,17632.25,31-60,Siberia,1
201762,2026-02-16,0.038983,0,0.0,31-60,Ural,0
201794,2026-02-16,0.679403,0,0.0,61-90,SPB,0
201827,2026-02-16,0.273217,0,0.0,90+,Moscow,1
201851,2026-02-16,0.364392,0,0.0,31-60,Center,0
201875,2026-02-16,0.11156,0,0.0,90+,Center,1
201905,2026-02-16,0.014437,0,0.0,90+,South,1
201925,2026-02-16,0.167801,0,0.0,61-90,SPB,0
201947,2026-02-16,0.164189,0,0.0,90+,South,1
201995,2026-02-16,0.017657,0,0.0,61-90,SPB,0
202053,2026-02-16,0.013635,0,0.0,61-90,Ural,1
202069,2026-02-16,0.047179,0,0.0,90+,South,1
202103,2026-02-16,0.185528,0,0.0,61-90,Moscow,0
202107,2026-02-16,0.452606,0,0.0,90+,Ural,1
202146,2026-02-16,0.147023,1,11179.58,31-60,Siberia,0
202149,2026-02-16,0.064731,0,0.0,90+,Siberia,1
202159,2026-02-16,0.133249,0,0.0,90+,Moscow,1
202197,2026-02-16,0.50338,0,0.0,1-30,Siberia,0
