account_id,principal_amount,product_type,region
901805,73512.12,credit_card,SPB
901856,54652.7,credit_card,Siberia
901886,75854.66,credit_card,Moscow
901901,37854.76,installment,South
901930,89333.72,cash_loan,Center
901989,41702.73,cash_loan,Center
902203,106259.06,credit_card,Moscow
902242,88389.1,credit_card,Moscow
902299,128965.15,installment,South
902383,60627.8,credit_card,Center
902463,59353.7,cash_loan,Moscow
902885,12569.91,cash_loan,Ural
902963,183034.91,credit_card,SPB
903102,120104.05,installment,South
903370,34661.25,cash_loan,Ural
903524,36050.26,cash_loan,Center
903550,56328.21,cash_loan,SPB
903598,40491.5,cash_loan,Center
900114,64080.24,credit_card,SPB
900160,64183.76,cash_loan,Ural
900168,17145.26,credit_card,Moscow
900178,18281.63,credit_card,Ural
900288,67931.25,cash_loan,South
900371,35088.0,micro_loan,Moscow
900578,43864.21,credit_card,Center
900617,84241.86,cash_loan,Ural
900780,63546.43,cash_loan,South
900842,51379.44,credit_card,South
900890,106494.31,installment,Moscow
901140,40611.61,installment,Center
901141,74353.08,credit_card,Center
901166,43290.19,cash_loan,Siberia
901193,20326.02,installment,SPB
901228,82238.32,micro_loan,Moscow
901271,69663.01,installment,South
901279,71008.26,credit_card,Ural
901335,57063.03,credit_card,Moscow
901414,62686.41,credit_card,South
901499,24733.83,micro_loan,SPB
901560,90747.02,cash_loan,South
901638,33979.8,installment,Ural
901689,20502.11,credit_card,Siberia
901736,87519.48,installment,South
901859,51861.99,micro_loan,Center
901963,33873.14,cash_loan,Moscow
901981,123761.0,micro_loan,South
902070,30070.38,micro_loan,South
902073,122521.62,cash_loan,Moscow
902078,51172.68,credit_card,Moscow
902190,92221.73,installment,Moscow
902194,62306.86,credit_card,Center
902224,25087.9,installment,SPB
902537,48753.98,credit_card,South
902643,123997.5,credit_card,Moscow
902671,77738.18,credit_card,Siberia
902726,39208.64,credit_card,Moscow
902786,60779.57,installment,South
902803,22923.62,cash_loan,Moscow
902822,27033.66,credit_card,Moscow
902959,73341.61,credit_card,SPB
903016,45258.09,cash_loan,Center
903037,61699.51,cash_loan,South
903226,77294.67,cash_loan,Center
903268,31408.43,credit_card,Center
903309,58733.13,installment,South
903398,83052.69,cash_loan,Moscow
903452,29118.14,cash_loan,Siberia
903465,34708.09,cash_loan,Moscow
900202,28287.55,credit_card,Ural
900228,59149.54,cash_loan,Moscow
900312,52861.17,micro_loan,Ural
900542,44525.59,installment,Center
900585,27041.3,micro_loan,Center
900626,26696.72,cash_loan,Center
900689,34748.69,credit_card,Ural
900700,39318.91,credit_card,South
900801,54304.02,installment,Ural
901104,165640.49,cash_loan,Moscow
901131,20020.59,credit_card,South
901148,104928.87,installment,Siberia
901261,66794.67,cash_loan,Moscow
901265,43169.06,installment,Siberia
901492,31129.26,credit_card,Siberia
901810,25557.12,installment,Ural
901847,21134.95,credit_card,Moscow
901990,43719.61,credit_card,Siberia
902020,31680.52,credit_card,SPB
902022,92202.96,credit_card,Moscow
902024,54270.27,credit_card,Ural
902155,81328.3,cash_loan,South
902161,61438.99,credit_card,Ural
902248,40958.69,cash_loan,SPB
902278,80080.12,installment,SPB
902291,85638.17,cash_loan,Ural
902368,98492.28,credit_card,Moscow
902516,108672.15,cash_loan,South
902556,46285.58,micro_loan,Ural
902585,35766.03,credit_card,Center
902662,100547.1,micro_loan,Moscow
902691,70493.6,installment,Ural
902723,54364.58,cash_loan,Moscow
902817,38862.5,micro_loan,Ural
902839,57908.13,micro_loan,Center
902874,61897.71,cash_loan,Siberia
902910,57422.49,installment,South
903013,29082.76,cash_loan,South
903050,53352.54,credit_card,Ural
903068,31062.26,installment,Ural
903115,55131.04,credit_card,Center
903248,41719.27,installment,South
903249,35603.07,credit_card,Moscow
903331,35236.06,installment,Center
903490,36362.15,credit_card,Moscow
900033,39680.93,installment,Siberia
900043,55936.05,credit_card,SPB
900057,66718.27,cash_loan,Ural
900090,38020.82,installment,South
900093,54442.16,credit_card,SPB
900165,95983.53,installment,South
900308,57967.18,cash_loan,Siberia
900347,65681.16,credit_card,Moscow
900416,43815.22,credit_card,Moscow
901155,45931.41,credit_card,Center
901212,60007.49,cash_loan,SPB
901370,7769.1,credit_card,South
901466,140400.46,cash_loan,Center
901520,30384.47,installment,Moscow
901529,158709.13,cash_loan,Center
901647,22237.18,micro_loan,Moscow
901715,59374.08,cash_loan,SPB
901744,36854.91,credit_card,Ural
901853,38708.91,cash_loan,Ural
902177,37135.95,micro_loan,Center
902245,61635.56,installment,Ural
902567,47146.71,installment,Siberia
902757,74723.6,credit_card,South
902788,29024.82,cash_loan,SPB
902862,222765.04,cash_loan,Center
902958,62713.79,installment,Center
902981,40756.13,installment,SPB
903061,73040.71,installment,South
903118,99631.0,micro_loan,South
903147,49335.89,credit_card,Moscow
903170,19471.1,cash_loan,Moscow
903232,54605.65,installment,Siberia
903276,23242.76,micro_loan,Center
903360,28773.02,installment,South
903471,17646.59,installment,Moscow
903478,112039.31,micro_loan,Siberia
903505,61500.03,credit_card,Center
903507,70239.96,micro_loan,SPB
903537,40130.53,cash_loan,Ural
900023,52901.66,credit_card,SPB
900066,28798.68,micro_loan,Siberia
900225,27979.22,credit_card,Moscow
900231,43188.58,credit_card,Siberia
900314,61879.07,cash_loan,South
900335,49534.34,credit_card,Moscow
900355,91268.62,micro_loan,Center
900463,60416.84,installment,Ural
900527,40347.63,installment,South
900547,46865.2,credit_card,Moscow
900632,32326.48,credit_card,South
900733,75148.21,installment,Siberia
900797,19907.41,cash_loan,SPB
900825,79450.55,cash_loan,Center
900907,19166.29,credit_card,South
900914,19434.62,credit_card,Moscow
900929,69729.68,credit_card,Siberia
901001,41752.24,credit_card,South
901030,76270.75,credit_card,South
901350,48465.23,installment,Ural
901575,52668.73,credit_card,South
901626,69566.61,credit_card,Center
901899,29928.78,cash_loan,Center
902054,72252.48,credit_card,Moscow
902206,41150.45,cash_loan,Ural
902256,48188.3,credit_card,SPB
902326,38282.28,cash_loan,South
902460,90916.0,cash_loan,Moscow
902514,26144.1,credit_card,South
902528,32230.85,credit_card,South
902616,56148.33,cash_loan,SPB
902790,17974.45,cash_loan,South
902852,38037.44,credit_card,Center
902854,38526.0,credit_card,Center
902894,82667.05,credit_card,Moscow
903035,43861.91,cash_loan,Moscow
903297,83047.54,micro_loan,SPB
903347,51671.64,installment,Siberia
903355,30280.9,credit_card,Center
903486,43299.04,micro_loan,SPB
900131,114808.71,cash_loan,SPB
900358,83298.84,credit_card,Moscow
900451,30939.28,credit_card,Moscow
900579,54076.24,installment,Center
900998,63593.01,installment,Moscow
901040,17970.81,credit_card,Siberia
901051,72001.36,cash_loan,Siberia
901076,63645.12,credit_card,South
901119,27996.29,micro_loan,Siberia
901263,26768.61,installment,Ural
901407,69460.49,cash_loan,Center
901507,65177.58,cash_loan,South
901538,11035.9,cash_loan,Center
901609,85030.67,micro_loan,South
901612,112552.61,credit_card,Center
901661,44158.56,installment,Center
901763,58115.98,installment,Siberia
901933,81018.61,micro_loan,Moscow
902330,39186.21,credit_card,Center
902365,261195.18,installment,Center
902483,210731.07,cash_loan,Moscow
902712,28056.8,cash_loan,SPB
902800,62642.15,cash_loan,Center
902884,84319.94,cash_loan,Moscow
903116,86180.47,micro_loan,Center
903412,34459.67,cash_loan,Center
903463,69479.13,micro_loan,Moscow
900147,32673.45,installment,Siberia
900234,131133.27,installment,South
900370,91713.88,cash_loan,Ural
900409,40943.22,micro_loan,Moscow
900425,81769.55,credit_card,Center
900514,80876.53,credit_card,Moscow
900533,40990.58,credit_card,Siberia
900740,29105.28,micro_loan,Center
900824,41656.01,cash_loan,Moscow
900941,47618.5,credit_card,Center
901292,37865.18,cash_loan,South
901398,23868.92,credit_card,South
901705,64183.67,credit_card,Moscow
901731,73630.32,cash_loan,South
901752,54941.34,credit_card,SPB
901855,180049.59,credit_card,South
901866,40274.99,credit_card,Center
901913,42210.97,credit_card,South
901958,20145.51,cash_loan,Center
902083,78724.01,installment,Siberia
902088,75514.92,cash_loan,SPB
902220,93005.27,installment,Ural
902305,87528.77,credit_card,Center
902341,81444.47,cash_loan,SPB
902350,51880.71,cash_loan,Center
902406,31513.56,cash_loan,Moscow
902426,68720.08,micro_loan,SPB
902519,52955.95,micro_loan,South
902549,57992.5,credit_card,Ural
902592,123242.86,installment,South
902672,32886.09,credit_card,Moscow
902905,39239.89,cash_loan,Siberia
902947,78145.39,installment,Center
902967,26791.82,cash_loan,Siberia
902978,124837.32,micro_loan,Siberia
902998,32032.38,installment,South
903340,12491.44,credit_card,Siberia
903363,44787.07,installment,Ural
900001,87646.3,micro_loan,Center
900088,50219.32,credit_card,Center
900180,36686.82,micro_loan,SPB
900194,67501.14,installment,SPB
900245,49022.83,cash_loan,Moscow
900372,41820.19,credit_card,Moscow
900397,67248.57,cash_loan,Ural
900410,44459.22,installment,Ural
900524,19179.15,credit_card,Moscow
900594,149896.12,installment,Center
900863,58485.74,cash_loan,SPB
900882,114032.39,installment,Moscow
900898,89760.16,cash_loan,Ural
901189,15534.29,credit_card,South
901348,115903.73,installment,Moscow
901374,18452.09,credit_card,Siberia
901430,78433.64,credit_card,Siberia
901472,51875.47,installment,Moscow
901475,78007.74,cash_loan,South
901583,26442.28,credit_card,Siberia
901666,19878.83,cash_loan,Moscow
901675,39955.25,installment,Ural
901692,51476.51,credit_card,Moscow
901812,48756.95,installment,Ural
901885,31283.08,cash_loan,South
901891,78866.96,cash_loan,Moscow
901898,17603.59,installment,Center
901927,104117.21,cash_loan,Moscow
902004,50877.14,installment,Ural
902075,79681.6,credit_card,SPB
902126,56130.73,cash_loan,SPB
902198,65878.7,credit_card,Center
902218,106034.21,credit_card,SPB
902233,27072.36,micro_loan,Moscow
902244,23339.88,installment,South
902455,21497.14,installment,Center
902484,56122.39,cash_loan,Ural
902504,37609.2,cash_loan,Ural
902532,31832.82,micro_loan,Moscow
902646,55461.0,micro_loan,South
902774,34292.27,micro_loan,Center
902778,37899.75,installment,Moscow
903225,32532.43,credit_card,South
903334,46785.44,credit_card,Ural
903387,97523.9,credit_card,SPB
903396,26340.42,credit_card,Center
903438,36267.7,installment,Center
903556,57843.96,installment,Moscow
900157,91823.01,cash_loan,SPB
900244,77560.09,cash_loan,Ural
900284,62350.25,installment,Siberia
900300,14809.42,cash_loan,Moscow
900467,73534.33,credit_card,Moscow
900474,82781.87,cash_loan,Moscow
900490,39438.26,installment,Moscow
900508,49102.97,cash_loan,South
900567,106471.11,cash_loan,South
900592,70894.38,cash_loan,Moscow
900684,34258.25,credit_card,Siberia
900694,77994.35,installment,Center
900851,53192.23,cash_loan,SPB
901005,67532.72,credit_card,Siberia
901250,18218.38,credit_card,Moscow
901622,39416.15,credit_card,Center
901646,36219.4,credit_card,Ural
901665,42611.49,credit_card,Center
901729,36950.89,credit_card,Ural
901753,92884.38,cash_loan,SPB
901868,83454.63,cash_loan,SPB
901991,47384.05,installment,Siberia
902032,135288.95,credit_card,Center
902165,48685.92,credit_card,Moscow
902375,45164.83,credit_card,Ural
902390,82152.66,credit_card,SPB
902718,111102.19,cash_loan,Moscow
902868,77538.26,cash_loan,Center
903000,29948.89,credit_card,Center
903004,30457.51,cash_loan,Siberia
903030,27235.14,credit_card,Center
903047,56226.44,cash_loan,Siberia
903212,103551.71,credit_card,Moscow
903252,41544.13,credit_card,Center
903356,94615.09,micro_loan,SPB
903448,57941.29,installment,Siberia
900055,93152.29,credit_card,Center
900120,77142.15,cash_loan,Center
900141,47184.33,installment,Ural
900746,59030.22,installment,Moscow
900787,23587.06,credit_card,Center
900919,32990.95,credit_card,Moscow
900928,129119.37,cash_loan,Ural
901033,32704.82,installment,Center
901107,42072.75,cash_loan,Moscow
901237,97588.44,cash_loan,South
901295,31278.24,credit_card,Moscow
901304,46905.67,credit_card,South
901315,197611.33,installment,Center
901339,23759.28,credit_card,SPB
901395,60934.28,micro_loan,Moscow
901480,86878.84,installment,Siberia
901505,206585.53,cash_loan,Moscow
901621,28832.42,credit_card,South
901691,24880.5,installment,Siberia
901783,20363.12,credit_card,South
901918,36315.66,cash_loan,Center
902096,42471.73,credit_card,Center
902113,58609.8,credit_card,SPB
902353,120795.69,credit_card,Ural
902359,43073.68,cash_loan,SPB
902374,74160.04,credit_card,Center
902489,59045.92,cash_loan,Moscow
902553,25222.38,cash_loan,SPB
902652,40901.09,cash_loan,Center
902754,79814.75,credit_card,SPB
902776,49708.43,micro_loan,Siberia
902827,30599.6,installment,South
902991,51716.87,micro_loan,SPB
903015,45145.89,installment,SPB
903060,61540.28,cash_loan,South
903341,38322.35,cash_loan,South
903399,26456.22,cash_loan,Center
903487,132973.89,credit_card,Moscow
903508,73350.78,installment,SPB
900042,31353.61,cash_loan,South
900251,86899.06,micro_loan,Center
900376,67487.84,installment,Ural
900426,41092.47,micro_loan,Siberia
900627,44431.31,credit_card,South
900666,11521.85,cash_loan,SPB
900775,60961.66,installment,Center
900931,42530.83,micro_loan,SPB
900957,130740.57,micro_loan,SPB
901152,37592.29,cash_loan,South
901199,162287.14,installment,Siberia
901280,50240.89,installment,Moscow
901301,40239.17,installment,Center
901359,99982.31,installment,SPB
901497,25572.05,cash_loan,Moscow
901600,52089.56,credit_card,Center
901635,40520.54,cash_loan,SPB
901713,15611.24,micro_loan,SPB
901722,38767.34,cash_loan,SPB
901768,49620.99,installment,South
901902,70608.03,credit_card,Moscow
901906,116266.56,installment,Ural
901943,46995.67,cash_loan,Center
902043,105130.82,cash_loan,Center
902144,33879.54,credit_card,Siberia
902146,32196.02,credit_card,Ural
902230,94895.14,credit_card,Center
902695,39410.76,micro_loan,SPB
902753,58860.72,micro_loan,Siberia
902779,56041.63,installment,SPB
902842,55551.18,micro_loan,South
903055,116100.16,cash_loan,SPB
903150,47294.35,cash_loan,Center
903345,53569.22,installment,Siberia
903446,22329.59,cash_loan,SPB
903535,38984.73,micro_loan,Moscow
903587,17145.39,installment,Moscow
900146,56606.43,credit_card,Siberia
900156,75349.28,credit_card,Center
900164,67807.44,credit_card,Ural
900215,29314.97,cash_loan,SPB
900264,34554.16,installment,SPB
900272,105547.85,micro_loan,Ural
900455,23242.12,cash_loan,Moscow
900457,36336.82,cash_loan,Center
900493,35018.84,cash_loan,Siberia
900552,37917.08,cash_loan,Center
900571,98798.43,cash_loan,South
900652,39452.84,cash_loan,Ural
900654,57820.93,installment,Siberia
900683,95506.86,installment,Moscow
900704,16411.1,credit_card,SPB
900962,50654.11,cash_loan,Ural
900964,38115.73,installment,SPB
901078,29182.65,cash_loan,SPB
901227,57881.32,credit_card,Center
901320,88866.95,cash_loan,South
901545,48318.31,installment,Moscow
901598,61828.77,installment,Moscow
901681,23586.03,installment,SPB
901828,13284.08,credit_card,Center
901932,63896.3,installment,Moscow
901974,53624.8,installment,Center
901984,35030.0,installment,Center
902003,23761.73,credit_card,South
902153,29259.5,installment,South
902377,23619.33,credit_card,Moscow
902493,29873.62,cash_loan,Center
902513,22059.46,installment,South
902559,40323.31,credit_card,Center
902602,32415.57,micro_loan,Center
902666,74401.16,installment,SPB
902725,46175.12,cash_loan,South
902838,80225.29,cash_loan,Ural
902845,32114.6,installment,Siberia
902953,42612.31,micro_loan,Moscow
903029,69127.41,cash_loan,Moscow
903044,52808.66,cash_loan,Center
903073,9123.2,installment,Center
903143,38657.13,micro_loan,Ural
903228,87902.02,credit_card,Moscow
903382,110976.72,micro_loan,Center
903519,47495.54,cash_loan,Center
903541,49788.4,installment,Siberia
900162,125645.48,installment,Moscow
900287,17893.86,credit_card,Center
900688,24973.45,credit_card,South
900770,83943.49,cash_loan,Moscow
900822,144549.65,credit_card,Siberia
900827,71897.42,cash_loan,Moscow
900911,27948.78,cash_loan,SPB
901027,58858.36,credit_card,SPB
901035,81301.27,cash_loan,Ural
901048,43946.76,cash_loan,Moscow
901058,40576.39,cash_loan,SPB
901062,36022.38,micro_loan,SPB
901269,44203.16,cash_loan,South
901309,111728.17,installment,Ural
901589,41046.86,cash_loan,Center
901660,77864.88,installment,Moscow
902275,40613.36,cash_loan,SPB
902400,67380.14,installment,Siberia
902441,18359.57,cash_loan,Moscow
902536,80641.79,micro_loan,SPB
902840,63949.62,cash_loan,SPB
903144,43628.56,cash_loan,Moscow
903181,33696.11,cash_loan,SPB
903217,37795.49,cash_loan,South
903384,24911.37,cash_loan,Siberia
903395,36686.07,credit_card,Moscow
903462,68580.3,installment,Siberia
903561,64190.19,credit_card,Siberia
903592,30863.24,cash_loan,South
900012,43837.22,micro_loan,Center
900132,68605.0,micro_loan,Moscow
900139,25778.25,credit_card,Center
900292,59117.99,installment,South
900353,41000.49,cash_loan,Siberia
900354,41361.96,cash_loan,Ural
900420,60876.79,micro_loan,Ural
900531,66100.11,credit_card,Ural
900653,31771.92,cash_loan,South
900678,33283.77,credit_card,South
900806,79329.67,installment,SPB
900809,51085.3,micro_loan,Center
900985,153464.65,installment,Moscow
901016,97017.64,micro_loan,Ural
901025,19278.4,credit_card,South
901064,55976.52,cash_loan,Siberia
901083,35746.28,credit_card,Ural
901096,107621.49,cash_loan,Center
901124,44693.74,credit_card,Center
901229,63895.33,installment,South
901353,121190.63,credit_card,South
901479,26742.82,micro_loan,SPB
901522,26464.23,credit_card,Moscow
901564,48277.75,credit_card,South
901582,16075.69,cash_loan,Center
901593,30542.97,cash_loan,Center
901641,36164.6,credit_card,Moscow
901648,48481.11,cash_loan,Center
901821,53800.81,micro_loan,Center
901949,67499.74,cash_loan,Ural
901982,113929.13,credit_card,Siberia
902028,75940.74,cash_loan,Ural
902029,34666.96,cash_loan,South
902071,108663.76,credit_card,Center
902191,45592.49,cash_loan,SPB
902228,51067.52,cash_loan,Siberia
902302,50347.77,installment,Siberia
902480,33064.56,credit_card,SPB
902540,86166.64,installment,Siberia
902600,57586.42,cash_loan,SPB
902639,271210.84,credit_card,Siberia
902669,44794.68,micro_loan,Moscow
902759,47208.64,installment,SPB
902853,58524.34,credit_card,SPB
903197,102168.4,credit_card,Moscow
903247,41994.8,cash_loan,Center
903572,134626.95,installment,Center
903581,73131.41,cash_loan,Center
900079,80995.1,credit_card,Siberia
900149,113456.32,cash_loan,Moscow
900346,44523.11,micro_loan,Moscow
900363,84831.26,credit_card,Center
900381,70896.66,credit_card,South
900582,45056.44,credit_card,South
900766,61477.12,cash_loan,South
900769,69569.31,cash_loan,South
900871,66948.36,cash_loan,Center
901381,40630.78,cash_loan,South
901437,20679.72,micro_loan,Siberia
901559,49808.48,cash_loan,Moscow
901619,45272.09,installment,South
901738,125647.11,cash_loan,Siberia
901945,166859.94,installment,Siberia
901947,51928.97,micro_loan,South
902061,57993.76,cash_loan,Moscow
902262,56553.23,cash_loan,Siberia
902409,54579.98,credit_card,Ural
902491,31818.19,cash_loan,Center
902522,133956.82,installment,South
902621,66766.9,installment,Center
902749,24203.03,credit_card,Ural
902847,110501.97,cash_loan,Center
902869,88082.22,credit_card,Ural
902938,60282.47,installment,Moscow
902971,82285.59,cash_loan,Moscow
903072,67792.02,credit_card,Siberia
903124,30225.85,installment,South
903205,85728.11,credit_card,Center
903235,65943.54,installment,Center
903336,59746.52,credit_card,Moscow
903496,50584.54,cash_loan,Center
903573,46822.77,installment,Center
900031,53091.19,cash_loan,Siberia
900037,57549.63,installment,Center
900045,61982.18,credit_card,Ural
900155,76334.62,micro_loan,South
900247,15838.98,credit_card,South
900356,156278.09,cash_loan,Center
900390,80588.8,cash_loan,Center
900473,29604.93,credit_card,Moscow
900603,34283.98,micro_loan,SPB
900743,21659.94,credit_card,Siberia
900784,81927.38,micro_loan,SPB
901021,46920.98,micro_loan,Siberia
901181,51111.59,cash_loan,Siberia
901239,78670.38,credit_card,Siberia
901453,64499.88,installment,Ural
901496,74866.91,cash_loan,Center
901501,89515.02,cash_loan,Moscow
901804,67028.11,cash_loan,Moscow
901841,137676.85,installment,Ural
901916,15437.46,credit_card,Ural
901917,44307.15,cash_loan,Siberia
901936,43785.95,cash_loan,Center
901952,69932.96,credit_card,Ural
902254,123144.13,credit_card,Center
902292,10185.57,installment,Moscow
902407,46502.21,credit_card,Moscow
902420,39731.26,installment,Center
902543,72630.58,installment,Center
902732,26229.61,cash_loan,Ural
902781,125556.13,cash_loan,Center
902826,50164.82,installment,Siberia
903051,96998.46,cash_loan,Ural
903141,169349.13,credit_card,Siberia
903221,27765.47,installment,Siberia
903292,74448.77,installment,Center
903352,84807.97,micro_loan,South
903491,108669.37,credit_card,Center
903553,39203.72,micro_loan,Moscow
900000,195774.75,credit_card,SPB
900008,35615.44,cash_loan,Siberia
900025,81399.85,cash_loan,South
900060,38228.25,installment,Siberia
900302,96228.4,cash_loan,Siberia
900328,57819.06,cash_loan,South
900333,46639.78,cash_loan,SPB
900345,57219.97,credit_card,Ural
900537,139719.38,credit_card,Ural
900729,46122.71,installment,Moscow
900819,67406.17,credit_card,Center
900823,69760.69,cash_loan,Center
901004,43930.03,micro_loan,Moscow
901006,32517.63,cash_loan,Siberia
901020,111808.96,installment,Moscow
901068,12361.19,credit_card,Moscow
901116,40073.49,credit_card,Moscow
901185,31455.26,credit_card,Ural
901213,77794.77,cash_loan,Moscow
901243,179446.69,installment,South
901352,90567.71,credit_card,Moscow
901390,73781.06,micro_loan,SPB
901419,17539.29,cash_loan,Center
901424,90016.36,installment,Siberia
901425,84830.59,cash_loan,Moscow
901433,43238.35,cash_loan,Ural
901440,72864.09,micro_loan,SPB
901470,212112.78,micro_loan,Moscow
901483,58547.13,credit_card,Siberia
901782,10606.43,cash_loan,Ural
901790,23259.21,installment,Siberia
901911,40696.5,micro_loan,SPB
902583,199071.8,cash_loan,Ural
902591,55574.37,cash_loan,SPB
902736,27995.15,credit_card,SPB
902895,23056.27,cash_loan,South
902936,17283.44,credit_card,South
903003,15111.9,installment,Ural
903087,88797.55,credit_card,South
903240,85004.13,credit_card,Ural
903366,51661.19,credit_card,Center
903369,49391.83,installment,Ural
900301,163797.52,credit_card,Moscow
900341,65051.38,cash_loan,South
900380,45584.54,cash_loan,Siberia
900419,48919.59,installment,Siberia
900671,137969.29,credit_card,Moscow
900715,46670.24,credit_card,South
900753,70938.59,installment,Siberia
900852,44022.86,cash_loan,SPB
900967,104115.91,cash_loan,Siberia
900996,71859.29,installment,South
901031,66368.71,credit_card,Center
901110,44633.92,credit_card,South
901195,102972.98,credit_card,Moscow
901338,103643.76,installment,Center
901469,59377.48,credit_card,SPB
901616,32381.25,credit_card,Ural
901633,63677.92,micro_loan,Moscow
901942,28810.53,installment,Siberia
902052,108390.15,credit_card,Ural
902521,29039.66,cash_loan,SPB
902626,80472.77,credit_card,Moscow
902663,26060.03,credit_card,Moscow
902674,19129.99,credit_card,South
902689,104448.0,cash_loan,Siberia
902802,55104.69,installment,Center
902972,43429.78,cash_loan,Ural
903234,73214.47,installment,Moscow
903236,77694.3,credit_card,South
903267,124249.21,credit_card,Moscow
903289,12967.2,credit_card,Siberia
903307,41228.42,cash_loan,South
903320,65284.7,cash_loan,South
903441,79633.91,installment,Siberia
903449,141069.34,cash_loan,Ural
903504,59820.97,credit_card,Center
900077,72602.43,credit_card,Siberia
900113,80345.03,micro_loan,South
900116,46264.12,micro_loan,South
900259,70012.61,credit_card,Center
900320,150853.75,installment,Siberia
900476,56775.01,micro_loan,Moscow
900569,31790.61,installment,Ural
900634,34568.76,credit_card,Moscow
900728,49586.98,credit_card,Siberia
901029,52967.51,micro_loan,South
901067,163182.17,cash_loan,South
901125,56783.89,credit_card,SPB
901396,74240.56,installment,SPB
901471,100952.53,credit_card,SPB
901491,53062.7,cash_loan,Moscow
901652,48301.92,installment,Ural
901808,64319.13,cash_loan,Center
901956,55629.69,credit_card,South
902185,37488.27,cash_loan,South
902227,57330.23,credit_card,SPB
902265,87097.34,installment,SPB
902425,81843.41,installment,South
902523,40086.01,micro_loan,Center
902538,159188.63,micro_loan,Center
902728,29758.08,installment,Moscow
902836,79569.37,cash_loan,South
902908,55683.67,cash_loan,Center
902982,16642.59,credit_card,Center
903005,16436.16,installment,Moscow
903021,91291.92,credit_card,Ural
903053,64420.54,cash_loan,Center
903099,45045.31,credit_card,SPB
903146,116575.82,cash_loan,Center
903157,57945.69,micro_loan,South
903162,18960.64,credit_card,Siberia
903227,24854.93,cash_loan,Siberia
903344,39492.77,credit_card,Center
903386,44640.25,installment,Center
903453,55184.3,micro_loan,South
903533,35769.22,cash_loan,Siberia
900177,46249.34,micro_loan,Center
900200,46351.3,credit_card,SPB
900208,26969.95,micro_loan,South
900713,26161.69,credit_card,Moscow
900848,93869.24,micro_loan,South
900934,74019.57,credit_card,South
901009,59021.81,cash_loan,Center
901188,98059.11,credit_card,Ural
901312,58585.77,cash_loan,Moscow
901347,49562.07,credit_card,Center
901356,61048.83,credit_card,SPB
901410,44276.62,credit_card,SPB
901439,53794.04,credit_card,South
901628,23170.27,installment,Ural
901654,28571.57,credit_card,Center
901831,103038.87,credit_card,Center
901836,16622.31,cash_loan,Moscow
901875,29077.0,installment,South
901880,26276.34,credit_card,SPB
901967,90775.62,credit_card,Moscow
901996,26169.37,micro_loan,Center
902154,73392.65,cash_loan,Moscow
902259,56060.71,cash_loan,Ural
902301,125980.89,credit_card,Moscow
902317,98630.69,installment,Moscow
902485,38019.57,credit_card,Ural
902566,86404.68,cash_loan,Siberia
902601,42202.17,installment,Center
902686,101639.51,micro_loan,Center
903131,32084.91,cash_loan,Center
903324,64153.37,credit_card,Ural
903394,120155.4,micro_loan,Moscow
900058,120155.37,cash_loan,Siberia
900075,32096.31,credit_card,Moscow
900163,50963.26,installment,Ural
900418,57750.0,credit_card,Center
900432,30074.98,cash_loan,Siberia
900500,105684.04,micro_loan,Moscow
900610,73418.04,micro_loan,Center
900630,26208.07,cash_loan,Center
900664,54680.96,credit_card,Center
900839,84017.69,credit_card,Center
900891,31288.38,cash_loan,Siberia
900965,7916.34,micro_loan,Moscow
900988,55415.33,credit_card,Moscow
901094,28737.09,cash_loan,SPB
901266,172515.25,credit_card,SPB
901305,297471.89,installment,South
901429,23902.19,cash_loan,Moscow
901632,61852.59,cash_loan,Center
901634,46836.12,installment,Siberia
901742,26237.74,credit_card,Siberia
901743,67641.41,installment,Ural
901749,31775.01,cash_loan,Ural
901832,63958.33,credit_card,Ural
901873,51974.43,credit_card,Moscow
901928,53176.36,cash_loan,SPB
902000,45672.68,credit_card,South
902105,53131.89,installment,Center
902107,60770.67,micro_loan,SPB
902412,85562.2,micro_loan,Siberia
902535,45752.7,micro_loan,South
902713,19706.93,installment,Moscow
902819,16524.92,cash_loan,Moscow
902850,55290.67,installment,Moscow
902864,65588.57,cash_loan,Siberia
902926,63550.06,cash_loan,Moscow
902929,19746.29,cash_loan,Center
902962,27984.7,credit_card,Moscow
902988,40169.93,installment,Center
903023,29617.88,credit_card,SPB
903041,121954.22,cash_loan,SPB
903049,27944.84,micro_loan,Moscow
903057,23735.85,cash_loan,Center
903079,35167.01,credit_card,Moscow
903183,19399.04,cash_loan,South
903204,25199.45,cash_loan,Moscow
903208,30390.11,credit_card,SPB
903281,63368.83,micro_loan,Center
903414,54359.12,micro_loan,Moscow
903444,19032.47,installment,Siberia
903494,29693.81,micro_loan,Siberia
903503,116507.29,cash_loan,Siberia
903582,47914.52,micro_loan,SPB
903583,99595.91,cash_loan,SPB
900024,27726.5,micro_loan,Moscow
900185,34471.31,credit_card,Ural
900273,48894.66,cash_loan,Moscow
900326,19791.11,credit_card,SPB
900367,52470.84,installment,SPB
900384,69629.94,micro_loan,Siberia
900399,30988.71,installment,Moscow
900413,32555.11,micro_loan,Moscow
900497,33531.59,cash_loan,South
900532,116187.27,credit_card,Siberia
900659,25642.23,credit_card,Center
900719,145490.59,micro_loan,Center
900808,126099.95,credit_card,SPB
901160,53857.47,installment,Center
901214,37317.55,micro_loan,Moscow
901418,52180.18,installment,Moscow
