payment_id,account_id,payment_dttm,payment_amount
1210,51660,2026-02-28 16:06:00,10959.11
1209,51660,2026-03-06 17:49:00,8351.21
1211,51661,2026-03-06 15:46:00,4146.7
1213,51663,2026-01-07 19:45:00,14502.14
1212,51663,2026-01-10 17:17:00,7225.0
1214,51666,2026-02-26 19:29:00,5707.25
1215,51670,2026-01-16 13:07:00,6632.72
1216,51670,2026-01-18 19:13:00,0.0
1217,51671,2026-03-11 19:25:00,11420.13
1218,51671,2026-03-12 10:20:00,21522.85
1220,51673,2026-02-07 14:02:00,8451.97
1219,51673,2026-02-08 18:42:00,20845.83
1221,51674,2026-03-28 08:23:00,18855.51
1224,51674,2026-03-29 17:52:00,-698.05
1222,51674,2026-03-31 08:13:00,23458.97
1223,51674,2026-04-06 14:11:00,17099.59
1225,51675,2026-02-20 14:37:00,17061.52
1226,51676,2026-03-15 13:11:00,5599.58
1227,51677,2026-03-27 19:10:00,8990.02
1229,51680,2026-01-15 18:43:00,10083.9
1228,51680,2026-01-18 11:49:00,2931.84
1230,51682,2026-02-03 20:31:00,14270.8
1232,51683,2026-03-23 08:12:00,0.0
1231,51683,2026-03-30 09:20:00,5529.79
1233,51684,2026-03-08 10:59:00,6295.41
1235,51684,2026-03-13 13:13:00,6303.66
1234,51684,2026-03-18 17:26:00,3242.31
1236,51686,2026-02-16 14:23:00,9530.74
1238,51688,2026-03-23 10:23:00,10228.43
1237,51688,2026-04-06 18:41:00,7278.28
1239,51695,2026-01-25 11:07:00,0.0
1241,51696,2026-03-18 08:16:00,7309.16
1240,51696,2026-03-20 19:14:00,5465.61
1242,51697,2026-01-30 13:41:00,0.0
1243,51699,2026-02-24 13:27:00,7952.71
1244,51700,2026-04-01 16:42:00,7866.55
1245,51700,2026-04-06 15:16:00,9816.24
1246,51703,2026-02-07 09:56:00,1644.84
1247,51704,2026-03-30 09:58:00,11508.46
1248,51709,2026-02-09 16:57:00,-925.07
1251,51710,2026-01-02 11:02:00,0.0
1250,51710,2026-01-06 20:30:00,9601.28
1249,51710,2026-01-07 10:27:00,1871.54
1252,51713,2026-02-24 12:00:00,4406.52
1253,51713,2026-02-26 10:56:00,1972.23
1254,51713,2026-02-27 11:50:00,0.0
1255,51714,2026-04-04 19:05:00,5551.62
1256,51715,2026-02-25 12:08:00,5965.3
1257,51717,2026-02-01 20:51:00,9291.6
1258,51723,2026-02-08 09:55:00,-312.62
1260,51724,2026-03-14 11:02:00,4248.69
1259,51724,2026-03-20 08:02:00,5190.27
1261,51729,2026-02-23 15:14:00,12450.7
1263,51742,2026-03-05 17:33:00,15192.72
1264,51742,2026-03-06 13:51:00,3356.99
1262,51742,2026-03-16 09:16:00,16924.78
1265,51750,2026-01-15 16:45:00,1359.07
1266,51751,2026-01-18 19:33:00,18147.4
1267,51754,2026-01-07 09:16:00,17774.17
1268,51757,2026-03-23 09:07:00,9517.03
1269,51759,2026-01-07 12:45:00,7967.2
1270,51759,2026-01-22 18:50:00,10287.28
1271,51760,2026-02-04 17:46:00,4822.53
1272,51760,2026-02-05 08:08:00,3347.94
1274,51762,2026-03-29 08:25:00,24464.42
1273,51762,2026-04-01 12:50:00,40014.32
1275,51763,2026-02-24 11:48:00,8610.97
1276,51763,2026-02-24 17:39:00,-1393.11
1277,51765,2026-03-11 18:02:00,9350.58
1280,51766,2026-03-09 10:19:00,5965.24
1278,51766,2026-03-17 15:22:00,5725.47
1279,51766,2026-03-25 09:26:00,6798.7
1283,51767,2026-03-30 13:00:00,6488.57
1281,51767,2026-03-31 10:38:00,4830.28
1284,51767,2026-03-31 15:34:00,0.0
1282,51767,2026-04-09 18:40:00,4051.47
1285,51773,2026-03-21 10:16:00,18516.77
1286,51773,2026-03-27 18:47:00,23757.37
1287,51779,2026-03-22 12:35:00,0.0
1289,51780,2026-01-09 17:06:00,10517.19
1290,51780,2026-01-18 11:22:00,19048.45
1288,51780,2026-01-23 09:34:00,5631.78
1291,51782,2026-03-01 12:09:00,13997.2
1292,51782,2026-03-03 13:28:00,21133.13
1294,51784,2026-03-05 08:41:00,6152.9
1295,51784,2026-03-05 09:40:00,14199.27
1293,51784,2026-03-06 14:33:00,6138.37
1297,51785,2026-01-09 13:27:00,14612.74
1296,51785,2026-01-14 13:24:00,17908.87
1298,51787,2026-03-24 15:46:00,1962.87
1299,51787,2026-04-09 19:25:00,3164.21
1301,51789,2026-01-17 16:09:00,2177.76
1302,51789,2026-01-20 09:49:00,0.0
1300,51789,2026-01-21 13:29:00,2482.21
1303,51793,2026-02-14 14:25:00,6228.15
1304,51795,2026-03-29 15:32:00,12497.51
1306,51795,2026-03-30 18:26:00,14121.81
1305,51795,2026-03-30 18:58:00,11810.77
1307,51796,2026-03-28 19:17:00,7168.78
1311,51797,2026-01-09 16:27:00,-509.88
1309,51797,2026-01-11 16:31:00,4214.36
1310,51797,2026-01-15 08:05:00,7565.56
1308,51797,2026-01-18 11:35:00,11583.34
1312,51799,2026-01-25 19:00:00,15663.81
1315,51801,2026-03-26 11:25:00,13042.73
1316,51801,2026-03-27 16:24:00,-104.72
1313,51801,2026-03-31 18:33:00,17688.33
1314,51801,2026-04-06 15:44:00,18073.99
1317,51803,2026-03-22 12:29:00,8951.56
1319,51809,2026-03-18 08:00:00,6487.37
1318,51809,2026-03-28 18:33:00,11364.39
1320,51813,2026-03-12 13:29:00,1225.88
1321,51814,2026-03-10 18:01:00,8308.66
1322,51814,2026-03-14 19:55:00,1747.93
1323,51815,2026-03-16 20:34:00,4417.5
1325,51816,2026-01-13 10:53:00,20277.23
1324,51816,2026-01-17 17:35:00,7801.32
1326,51816,2026-01-22 11:43:00,9002.92
1327,51820,2026-02-04 16:34:00,0.0
1328,51822,2026-02-01 08:50:00,13711.61
1329,51823,2026-02-20 20:42:00,0.0
1330,51825,2026-03-16 09:57:00,2240.23
1331,51829,2026-03-28 17:00:00,6290.54
1332,51831,2026-03-09 18:38:00,2297.04
1333,51832,2026-03-07 18:33:00,-381.55
1334,51834,2026-02-09 12:00:00,-1471.62
1335,51837,2026-03-18 16:07:00,5139.67
1336,51841,2026-03-14 16:56:00,6784.41
1338,51843,2026-01-05 09:57:00,6128.73
1337,51843,2026-01-11 12:24:00,12203.97
1339,51846,2026-02-13 12:31:00,1524.19
1340,51850,2026-02-14 12:34:00,0.0
1341,51851,2026-01-30 14:24:00,7574.32
1342,51851,2026-02-04 14:46:00,10928.36
1343,51853,2026-02-14 13:39:00,10136.61
1344,51853,2026-02-23 19:14:00,12516.83
1345,51856,2026-02-23 14:58:00,1474.11
1346,51856,2026-02-24 17:10:00,12965.72
1347,51857,2026-02-04 14:24:00,6954.59
1348,51860,2026-01-13 17:47:00,3371.84
1349,51862,2026-02-01 11:18:00,9375.75
1350,51863,2026-03-14 16:21:00,-1297.76
1351,51867,2026-02-12 13:03:00,-670.09
1352,51870,2026-03-16 12:24:00,5105.48
1353,51872,2026-01-10 18:20:00,0.0
1354,51876,2026-01-09 13:38:00,7674.09
1355,51877,2026-01-16 16:53:00,4542.65
1356,51881,2026-01-26 09:08:00,4710.11
1357,51882,2026-03-21 10:05:00,2722.94
1359,51884,2026-01-07 08:48:00,2828.5
1358,51884,2026-01-08 15:03:00,4114.2
1361,51892,2026-01-07 18:12:00,16880.34
1360,51892,2026-01-15 08:14:00,15453.56
1362,51894,2026-01-30 08:01:00,0.0
1364,51897,2026-01-18 17:09:00,5743.22
1365,51897,2026-01-26 09:34:00,0.0
1363,51897,2026-01-29 13:49:00,4537.63
1366,51899,2026-02-28 17:38:00,3131.3
1367,51902,2026-02-21 16:17:00,4211.81
1368,51906,2026-02-28 18:07:00,-1479.89
1370,51907,2026-02-01 13:54:00,5422.39
1369,51907,2026-02-09 14:48:00,4849.52
1371,51908,2026-03-26 13:23:00,18715.19
1372,51914,2026-01-26 17:12:00,6851.09
1373,51919,2026-03-15 10:14:00,67661.83
1375,51922,2026-03-30 16:59:00,1295.68
1376,51922,2026-04-02 18:54:00,6086.12
1374,51922,2026-04-04 11:51:00,5245.67
1377,51926,2026-01-19 10:19:00,4594.01
1378,51927,2026-02-24 19:26:00,3226.82
1379,51929,2026-01-02 09:19:00,26253.36
1381,51930,2026-02-11 19:16:00,15791.58
1380,51930,2026-02-27 17:01:00,18922.43
1382,51933,2026-02-16 19:04:00,6249.43
1383,51936,2026-03-06 14:12:00,-294.98
1384,51941,2026-01-26 08:57:00,0.0
1386,51942,2026-03-01 15:39:00,3529.95
1385,51942,2026-03-08 12:59:00,2744.54
1387,51944,2026-01-26 08:45:00,11961.19
1388,51944,2026-01-30 18:03:00,5541.95
1389,51945,2026-03-02 13:44:00,7142.32
1390,51945,2026-03-07 14:12:00,5653.55
1391,51946,2026-03-29 18:16:00,5003.72
1392,51946,2026-03-31 12:42:00,5784.14
1394,51947,2026-03-02 18:01:00,9857.58
1393,51947,2026-03-10 16:36:00,8106.87
1395,51948,2026-04-02 15:47:00,11202.88
1396,51949,2026-02-27 08:17:00,6565.48
1397,51950,2026-01-21 08:19:00,39696.07
1398,51951,2026-01-19 12:34:00,17940.91
1399,51952,2026-03-03 15:58:00,1178.46
1400,51954,2026-03-24 09:48:00,16979.61
1401,51955,2026-02-13 16:43:00,16467.44
1402,51956,2026-03-04 20:35:00,8006.48
1403,51956,2026-03-16 10:06:00,4248.29
1404,51957,2026-01-30 12:33:00,12432.21
1405,51958,2026-02-24 19:40:00,6549.87
1406,51960,2026-02-02 14:23:00,11082.8
1407,51963,2026-02-17 17:05:00,6567.47
1409,51963,2026-02-21 15:22:00,9295.46
1408,51963,2026-02-24 14:09:00,7198.48
1410,51964,2026-03-15 09:02:00,-1212.86
1411,51966,2026-04-12 12:50:00,14030.7
1412,51967,2026-03-20 15:29:00,10638.19
1414,51969,2026-02-01 09:02:00,-1166.17
1413,51969,2026-02-10 11:09:00,9981.88
1415,51972,2026-03-09 16:42:00,23568.62
1416,51976,2026-02-09 09:43:00,0.0
1417,51977,2026-01-27 14:16:00,-862.53
1418,51982,2026-02-24 09:48:00,26700.64
1420,51983,2026-03-24 20:16:00,6779.89
1419,51983,2026-03-27 12:41:00,1099.33
1421,51984,2026-02-26 20:58:00,-447.29
1422,51985,2026-01-17 12:29:00,12873.87
1426,51986,2026-03-09 19:44:00,-286.03
1424,51986,2026-03-10 08:12:00,10504.87
1425,51986,2026-03-12 14:07:00,1390.24
1423,51986,2026-03-15 11:24:00,9180.79
1427,51987,2026-04-07 10:04:00,3193.02
1429,51989,2026-02-13 19:04:00,9086.09
1431,51989,2026-02-17 17:15:00,5962.19
1430,51989,2026-02-17 19:03:00,7936.08
1428,51989,2026-03-03 17:19:00,12169.79
1432,51991,2026-02-20 19:20:00,12841.01
1433,51993,2026-01-22 10:21:00,9613.12
1434,51994,2026-04-10 11:15:00,6335.63
1435,51995,2026-02-04 08:57:00,10769.86
1436,51998,2026-02-07 20:18:00,14716.85
1437,51998,2026-02-10 19:49:00,8663.5
1438,51999,2026-04-02 19:09:00,0.0
1439,52002,2026-02-01 16:01:00,7770.34
1440,52005,2026-01-15 11:56:00,4049.88
1441,52005,2026-01-22 09:33:00,4715.96
1442,52006,2026-03-12 17:18:00,2817.97
1443,52006,2026-03-16 11:48:00,5764.02
1444,52006,2026-03-28 19:10:00,3757.41
1445,52009,2026-01-04 09:06:00,25241.91
1446,52011,2026-02-10 13:06:00,27099.84
1448,52011,2026-02-13 18:42:00,31540.91
1447,52011,2026-02-24 13:15:00,26687.43
1449,52012,2026-03-15 19:42:00,-823.45
1450,52018,2026-02-04 13:11:00,6101.85
1451,52021,2026-02-13 09:58:00,0.0
1452,52023,2026-02-10 12:37:00,3767.93
1453,52024,2026-02-18 13:45:00,9736.32
1454,52025,2026-01-18 10:07:00,23289.08
1455,52030,2026-03-30 12:43:00,3678.09
1456,52031,2026-01-17 19:34:00,15971.05
1457,52031,2026-01-18 08:43:00,11145.3
1459,52033,2026-03-23 18:35:00,6877.43
1458,52033,2026-04-02 12:37:00,13562.26
1461,52038,2026-01-10 14:35:00,3891.7
1460,52038,2026-01-22 09:42:00,5201.54
1462,52040,2026-02-02 08:53:00,47509.68
1463,52041,2026-01-28 17:05:00,14310.89
1464,52042,2026-03-12 08:46:00,9052.28
1465,52042,2026-03-17 08:07:00,-113.11
1468,52043,2026-02-22 15:31:00,11539.92
1467,52043,2026-02-26 14:35:00,1910.95
1466,52043,2026-03-09 16:13:00,10146.81
1469,52044,2026-01-11 09:28:00,15609.48
1470,52046,2026-03-24 09:02:00,10231.34
1471,52047,2026-01-28 10:42:00,12328.66
1472,52048,2026-02-07 13:38:00,11655.8
1473,52051,2026-03-14 14:59:00,-1461.58
1474,52052,2026-03-01 10:08:00,16386.6
1475,52053,2026-02-02 12:46:00,3567.43
1476,52056,2026-01-24 14:39:00,0.0
1478,52063,2026-01-29 18:15:00,1212.84
1477,52063,2026-02-05 14:54:00,7073.66
1480,52064,2026-03-15 15:46:00,20389.07
1479,52064,2026-03-29 10:31:00,12366.72
1481,52066,2026-01-22 09:55:00,9600.87
1482,52066,2026-01-31 19:50:00,12105.96
1483,52066,2026-02-06 16:57:00,2867.2
1484,52071,2026-02-25 11:31:00,7946.08
1486,52071,2026-03-06 20:37:00,-170.55
1485,52071,2026-03-12 15:04:00,6380.83
1487,52074,2026-02-09 11:18:00,641.92
1488,52077,2026-01-31 14:40:00,5016.15
1489,52078,2026-02-16 09:26:00,5739.65
1490,52078,2026-02-18 12:44:00,10068.23
1491,52082,2026-02-07 12:56:00,11358.79
1492,52085,2026-01-05 19:45:00,11605.17
1493,52089,2026-03-29 14:49:00,1865.3
1494,52092,2026-03-25 13:29:00,13723.79
1495,52096,2026-03-03 18:32:00,2450.75
1498,52098,2026-02-11 18:39:00,6635.29
1496,52098,2026-02-16 14:53:00,1543.39
1497,52098,2026-02-27 11:15:00,4559.54
1499,52099,2026-04-04 08:32:00,0.0
1500,52100,2026-01-26 19:53:00,6769.49
1502,52102,2026-02-05 20:58:00,10638.3
1501,52102,2026-02-08 17:56:00,7794.41
1503,52102,2026-02-22 08:16:00,16860.46
1504,52104,2026-01-07 12:53:00,9734.65
1506,52104,2026-01-07 15:00:00,12955.84
1507,52104,2026-01-08 09:26:00,16429.21
1508,52104,2026-01-09 17:43:00,10041.9
1505,52104,2026-01-10 08:01:00,13539.73
1509,52109,2026-04-03 11:02:00,5399.61
1510,52111,2026-02-17 20:18:00,13823.15
1512,52112,2026-01-29 20:39:00,1489.99
1511,52112,2026-02-02 12:24:00,8006.79
1513,52115,2026-01-17 18:32:00,3908.72
1515,52117,2026-02-02 09:49:00,17832.29
1514,52117,2026-02-03 18:26:00,15874.5
1518,52120,2026-02-07 14:09:00,3714.75
1517,52120,2026-02-12 18:14:00,10701.57
1516,52120,2026-02-21 09:07:00,9001.34
1519,52121,2026-02-12 18:59:00,6349.82
1520,52122,2026-01-30 16:36:00,12527.85
1521,52126,2026-02-19 11:30:00,8786.94
1523,52126,2026-02-23 12:36:00,7685.25
1522,52126,2026-03-10 10:08:00,13434.99
1524,52129,2026-04-14 11:16:00,61198.91
1525,52131,2026-03-15 13:39:00,-1098.02
1526,52132,2026-01-11 10:43:00,14730.49
1527,52134,2026-01-25 17:53:00,9331.87
1528,52136,2026-02-12 10:44:00,10979.9
1529,52136,2026-02-12 18:15:00,-706.53
1530,52137,2026-02-21 20:57:00,6138.68
1531,52138,2026-03-30 09:16:00,1015.05
1532,52138,2026-04-06 10:22:00,4998.45
1533,52138,2026-04-12 13:38:00,7138.94
1534,52139,2026-01-09 18:52:00,24000.63
1535,52139,2026-01-10 16:40:00,16639.25
1536,52140,2026-03-16 20:40:00,-1355.52
1537,52142,2026-01-28 14:31:00,8583.74
1538,52142,2026-02-08 08:30:00,11470.88
1539,52144,2026-03-02 20:21:00,0.0
1542,52145,2026-01-27 08:41:00,8902.16
1541,52145,2026-01-28 15:47:00,14926.04
1540,52145,2026-01-30 18:14:00,5412.95
1544,52145,2026-02-05 13:12:00,8293.45
1543,52145,2026-02-06 15:59:00,5562.8
1545,52148,2026-01-06 14:48:00,-1413.35
1546,52151,2026-02-17 11:42:00,5671.8
1547,52158,2026-03-11 19:54:00,3044.31
1548,52159,2026-01-25 19:15:00,5821.98
1549,52160,2026-03-16 11:35:00,925.67
1551,52160,2026-03-17 11:21:00,4903.52
1550,52160,2026-03-19 15:53:00,5411.21
1553,52160,2026-03-20 15:23:00,0.0
1552,52160,2026-03-24 17:52:00,8339.43
1554,52162,2026-02-08 12:06:00,-726.01
1555,52163,2026-01-23 08:23:00,4930.11
1556,52166,2026-03-21 16:00:00,5559.87
1557,52171,2026-01-05 16:47:00,2135.81
1558,52173,2026-03-30 11:08:00,5491.08
1559,52180,2026-03-09 10:16:00,-666.2
1562,52181,2026-01-05 12:24:00,5602.1
1564,52181,2026-01-07 20:38:00,0.0
1563,52181,2026-01-10 09:37:00,5007.05
1561,52181,2026-01-13 15:39:00,2846.03
1560,52181,2026-01-15 13:36:00,6764.24
1565,52185,2026-03-04 16:13:00,-447.01
1566,52189,2026-02-10 17:43:00,4514.02
1568,52191,2026-03-04 19:11:00,0.0
1567,52191,2026-03-08 15:59:00,13400.97
1569,52192,2026-01-30 20:54:00,22446.75
1570,52193,2026-03-23 17:48:00,8913.1
1571,52194,2026-02-14 12:58:00,6406.58
1572,52196,2026-03-26 14:51:00,9510.66
1573,52196,2026-03-29 08:56:00,0.0
1574,52197,2026-03-31 11:42:00,9101.74
1575,52198,2026-02-22 20:56:00,7558.0
1576,52199,2026-01-25 12:00:00,3467.9
1578,52202,2026-01-23 11:07:00,11034.63
1577,52202,2026-01-23 17:28:00,13444.49
1579,52204,2026-03-15 20:38:00,0.0
1580,52207,2026-01-28 08:21:00,8096.75
1581,52209,2026-03-14 20:48:00,22434.18
1582,52210,2026-03-25 10:21:00,6851.67
1583,52212,2026-01-23 10:21:00,4981.19
1584,52214,2026-01-18 09:24:00,11041.87
1585,52222,2026-01-26 13:52:00,0.0
1586,52225,2026-03-23 16:11:00,2843.22
1587,52225,2026-03-29 08:49:00,5032.74
1588,52226,2026-03-14 09:00:00,10590.69
1589,52229,2026-03-30 08:24:00,38689.7
1590,52230,2026-03-01 12:26:00,-748.8
1591,52231,2026-01-25 12:30:00,9877.48
1592,52231,2026-01-26 16:56:00,-1240.7
1593,52232,2026-02-01 12:49:00,0.0
1594,52234,2026-03-27 17:04:00,7365.84
1595,52237,2026-03-11 19:34:00,-1025.23
1596,52239,2026-03-13 10:53:00,5279.85
1597,52239,2026-03-22 14:10:00,8808.43
1598,52242,2026-02-21 18:42:00,19326.78
1599,52243,2026-03-16 19:46:00,0.0
1600,52245,2026-02-16 08:27:00,6948.89
1601,52249,2026-01-16 12:57:00,49840.28
1602,52249,2026-01-23 14:00:00,12129.84
1605,52250,2026-01-26 09:08:00,15016.37
1603,52250,2026-02-02 20:23:00,16714.61
1604,52250,2026-02-06 15:38:00,14019.91
1606,52251,2026-02-02 13:25:00,5462.76
1609,52255,2026-03-12 09:12:00,-431.1
1607,52255,2026-03-20 11:20:00,9406.85
1608,52255,2026-03-31 08:11:00,9852.5
1610,52257,2026-02-14 19:39:00,6578.7
1611,52258,2026-02-04 08:37:00,22029.04
1613,52258,2026-02-04 20:17:00,23844.58
1612,52258,2026-02-08 15:48:00,22306.73
1614,52260,2026-02-03 09:31:00,4379.89
1618,52261,2026-01-03 08:59:00,-964.37
1616,52261,2026-01-04 09:15:00,16802.06
1617,52261,2026-01-13 18:22:00,24541.4
1615,52261,2026-01-15 09:39:00,2663.81
1620,52262,2026-02-26 15:08:00,8468.3
1619,52262,2026-03-08 20:48:00,3024.66
1621,52266,2026-02-15 15:01:00,8616.21
1622,52268,2026-01-22 17:48:00,7345.35
1624,52268,2026-01-25 20:37:00,11851.98
1623,52268,2026-01-26 19:25:00,3842.46
1625,52268,2026-02-01 16:22:00,10344.58
1626,52270,2026-02-02 10:41:00,0.0
1627,52271,2026-01-25 18:59:00,-1447.73
1629,52272,2026-01-19 16:54:00,14185.75
1630,52272,2026-01-26 18:47:00,0.0
1628,52272,2026-02-01 12:04:00,11103.3
1631,52275,2026-03-01 13:51:00,1575.63
1633,52276,2026-01-23 14:02:00,6724.93
1632,52276,2026-02-04 12:00:00,15061.34
1634,52281,2026-02-10 14:44:00,10450.76
1635,52282,2026-01-13 09:56:00,4047.98
1636,52284,2026-02-08 17:21:00,12948.87
1637,52286,2026-01-03 13:31:00,12417.9
1638,52286,2026-01-08 18:53:00,-1384.17
1639,52287,2026-02-19 19:01:00,9062.33
1640,52287,2026-02-26 13:24:00,5310.78
1642,52289,2026-02-06 11:37:00,0.0
1641,52289,2026-02-21 12:55:00,3112.13
1643,52290,2026-03-31 13:45:00,3076.85
1645,52291,2026-02-13 08:05:00,7490.37
1646,52291,2026-02-17 19:16:00,17173.17
1644,52291,2026-02-23 19:24:00,13830.95
1647,52295,2026-01-26 12:24:00,0.0
1648,52296,2026-01-12 14:57:00,6748.28
1650,52298,2026-03-19 19:02:00,7620.31
1649,52298,2026-03-25 14:45:00,8066.2
1651,52300,2026-03-24 15:07:00,0.0
1653,52301,2026-03-08 09:43:00,8305.28
1652,52301,2026-03-16 16:47:00,4158.73
1654,52302,2026-03-07 15:22:00,3520.97
1655,52307,2026-03-16 13:23:00,4721.69
1656,52309,2026-03-22 20:22:00,4324.26
1657,52311,2026-02-12 16:08:00,8516.91
1658,52312,2026-03-28 13:16:00,9083.22
1659,52312,2026-03-30 10:55:00,4409.69
1660,52313,2026-01-30 12:17:00,4111.93
1661,52313,2026-02-15 10:04:00,1942.72
1662,52317,2026-03-08 11:25:00,0.0
1663,52321,2026-04-09 10:00:00,9804.95
1664,52326,2026-02-16 19:32:00,5936.23
1665,52326,2026-02-24 09:45:00,0.0
1666,52329,2026-03-21 09:32:00,7445.62
1667,52329,2026-04-05 17:00:00,4949.38
1668,52333,2026-03-26 19:02:00,15085.45
1669,52335,2026-01-23 20:49:00,-755.0
1670,52336,2026-01-29 09:48:00,-714.79
1671,52340,2026-01-06 19:54:00,4829.89
1672,52347,2026-02-20 20:10:00,5252.19
1673,52350,2026-02-26 18:02:00,9916.6
1675,52351,2026-01-08 20:21:00,34651.96
1674,52351,2026-01-22 08:13:00,47030.95
1677,52353,2026-02-27 11:43:00,7255.63
1676,52353,2026-02-28 16:41:00,2281.07
1678,52358,2026-01-20 12:47:00,-755.85
1681,52359,2026-02-20 11:06:00,10788.9
1679,52359,2026-02-21 16:17:00,16538.68
1680,52359,2026-03-01 08:13:00,16866.27
1682,52361,2026-01-31 11:55:00,1794.71
1683,52362,2026-03-27 08:50:00,6841.05
1684,52362,2026-03-30 17:09:00,9105.01
1685,52368,2026-02-14 20:17:00,2712.02
1686,52369,2026-03-13 08:06:00,16501.25
1687,52369,2026-03-15 10:38:00,14938.88
1688,52369,2026-03-15 19:15:00,5196.61
1689,52376,2026-02-11 17:52:00,0.0
1690,52378,2026-01-29 12:01:00,10407.41
1691,52378,2026-01-31 16:22:00,6848.24
1692,52381,2026-02-10 09:46:00,4946.31
1693,52384,2026-01-17 10:08:00,1075.52
1696,52384,2026-01-25 09:32:00,5602.26
1695,52384,2026-01-27 20:51:00,6103.92
1697,52384,2026-01-28 11:59:00,3258.49
1694,52384,2026-02-02 11:46:00,869.08
1699,52385,2026-03-13 08:52:00,-761.68
1698,52385,2026-03-18 11:35:00,18109.14
1700,52390,2026-02-26 20:40:00,2400.83
1701,52392,2026-03-30 20:04:00,0.0
1702,52394,2026-03-27 08:54:00,8410.82
1703,52395,2026-03-23 12:03:00,18116.86
1706,52397,2026-01-26 08:45:00,17367.08
1705,52397,2026-01-31 11:16:00,17256.49
1704,52397,2026-02-13 09:44:00,10377.7
1708,52399,2026-01-26 12:55:00,-674.63
1707,52399,2026-02-08 16:31:00,4844.55
1710,52400,2026-02-27 09:13:00,-327.49
1709,52400,2026-03-06 15:19:00,9736.51
1712,52402,2026-03-25 10:02:00,8108.16
1711,52402,2026-03-25 14:50:00,25642.01
1713,52402,2026-03-31 10:46:00,9961.44
1714,52402,2026-04-06 18:41:00,11364.93
1715,52403,2026-01-29 16:24:00,11994.43
1717,52405,2026-03-24 20:09:00,15225.75
1716,52405,2026-03-28 15:19:00,12215.26
1718,52416,2026-01-21 14:31:00,9693.06
1721,52417,2026-02-07 08:05:00,5852.83
1719,52417,2026-02-10 16:41:00,7326.48
1720,52417,2026-02-22 13:11:00,4912.7
1723,52419,2026-01-24 18:45:00,0.0
1722,52419,2026-02-08 11:21:00,10662.81
1724,52421,2026-03-20 13:28:00,4546.69
1725,52426,2026-02-20 11:33:00,12423.22
1726,52427,2026-02-06 19:05:00,0.0
1727,52428,2026-01-27 11:14:00,4431.33
1728,52430,2026-03-09 09:50:00,0.0
1729,52431,2026-02-11 15:22:00,10517.59
1730,52432,2026-03-11 19:03:00,0.0
1731,52435,2026-01-04 17:10:00,4115.05
1732,52435,2026-01-06 09:28:00,4653.72
1734,52436,2026-02-10 13:34:00,-1279.25
1733,52436,2026-02-14 15:56:00,15481.13
1735,52440,2026-01-20 14:28:00,0.0
1737,52441,2026-02-25 17:16:00,4288.72
1736,52441,2026-03-09 18:01:00,6172.73
1738,52445,2026-04-04 18:24:00,2554.95
1740,52449,2026-03-28 12:54:00,21456.49
1739,52449,2026-04-03 16:21:00,10496.06
1742,52449,2026-04-05 15:17:00,24313.89
1741,52449,2026-04-08 19:19:00,15853.49
1743,52451,2026-02-09 20:25:00,7592.25
1744,52453,2026-03-16 13:18:00,2544.11
1745,52453,2026-03-22 13:39:00,9213.35
1746,52456,2026-01-11 20:47:00,17690.16
1747,52456,2026-01-14 20:16:00,0.0
1748,52457,2026-01-09 12:13:00,0.0
1750,52460,2026-02-25 15:12:00,-1275.41
1749,52460,2026-02-27 09:44:00,8796.59
1751,52462,2026-01-11 14:42:00,3867.42
1752,52464,2026-04-10 10:34:00,10157.17
1754,52465,2026-03-20 08:19:00,6095.38
1753,52465,2026-03-22 13:03:00,6443.52
1755,52465,2026-03-30 12:38:00,9430.78
1756,52465,2026-04-01 10:58:00,4809.71
1758,52468,2026-03-08 20:05:00,0.0
1757,52468,2026-03-11 19:41:00,8956.68
1760,52469,2026-04-04 13:25:00,1064.36
1759,52469,2026-04-05 12:14:00,8976.15
1761,52469,2026-04-05 13:42:00,7103.78
1762,52476,2026-01-29 20:25:00,1815.12
1763,52477,2026-01-23 14:14:00,8411.09
1764,52479,2026-01-09 08:22:00,-1392.14
1765,52483,2026-02-16 12:07:00,8151.94
1766,52485,2026-03-06 15:34:00,16151.16
1767,52486,2026-04-07 09:27:00,5027.81
1768,52488,2026-01-10 16:17:00,10862.07
1772,52488,2026-01-12 12:32:00,9560.58
1769,52488,2026-01-19 14:20:00,7430.24
1771,52488,2026-01-19 20:54:00,8866.76
1770,52488,2026-01-24 14:28:00,8727.16
1773,52494,2026-03-15 10:00:00,-1350.53
1774,52495,2026-03-29 14:03:00,2768.63
1777,52495,2026-03-30 10:35:00,8612.35
1775,52495,2026-04-02 12:01:00,4203.33
1776,52495,2026-04-13 12:12:00,3836.87
1779,52497,2026-01-13 19:58:00,6982.19
1778,52497,2026-01-21 08:47:00,3413.08
1781,52498,2026-02-02 12:05:00,6178.47
1780,52498,2026-02-03 15:18:00,5357.59
1783,52499,2026-03-17 13:25:00,18633.28
1782,52499,2026-03-24 13:52:00,14658.18
1784,52500,2026-01-19 11:40:00,14811.79
1786,52500,2026-01-22 09:04:00,16310.2
1785,52500,2026-01-27 10:50:00,10573.33
1787,52500,2026-02-01 12:10:00,22239.56
1789,52501,2026-01-13 13:13:00,0.0
1788,52501,2026-01-18 10:40:00,3457.6
1791,52504,2026-02-27 08:37:00,7967.18
1790,52504,2026-03-06 10:53:00,5110.1
